"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
245377,5.147364,48.673258,858095,6843605,0,"55"
245490,1.873867,47.587042,615362,6721344,0,"41"
245511,2.698012,43.647649,675629,6283225,0,"34"
245516,5.942642,44.830282,932527,6418902,8,"38"
245622,3.236821,49.56218,717141,6940350,0,"2"
245684,-4.6193,48.372168,136622,6835187,0,"29"
245733,1.507803,47.189196,587017,6677613,0,"36"
245740,2.720739,43.667649,677471,6285441,0,"81"
245755,2.025181,48.990144,628659,6877131,0,"75"
245799,3.698184,46.140385,753896,6560302,0,"3"
245801,3.453467,45.567213,735371,6496514,0,"63"
245803,3.808895,44.483522,764327,6376381,0,"48"
245821,4.810116,46.679603,838348,6621532,0,"71"
245828,0.379619,45.555649,495601,6498520,7,"16"
245835,5.516036,47.562438,889162,6721021,8,"70"
245862,5.154696,48.818533,858194,6859766,0,"55"
245889,4.633247,49.903047,817421,6979476,0,"8"
245901,5.797463,48.616478,906163,6838795,0,"54"
245941,6.826879,47.64523,987205,6734166,8,"90"
245962,3.364245,50.405111,725931,7034229,0,"59"
245980,6.725023,47.703165,979263,6740230,0,"70"
245983,4.802125,47.651785,835273,6729477,0,"21"
246008,3.123839,47.603282,709305,6722552,8,"89"
246070,3.30237,48.645079,722276,6838365,0,"77"
246248,5.749315,46.223135,911872,6572942,0,"1"
246262,5.518927,47.166251,890783,6677040,0,"39"
246263,3.149876,47.567121,711269,6718538,0,"89"
246342,6.342933,47.590869,951164,6726483,0,"70"
246371,7.120661,49.128652,1000633,6899941,8,"57"
246437,-2.02148,48.37076,328371,6819649,0,"22"
246474,5.939351,49.098073,914622,6892689,8,"57"
246478,-3.325231,48.42345,232537,6832418,0,"22"
246492,5.753897,48.779681,902321,6856816,8,"54"
246507,-0.794968,43.225154,391600,6243629,8,"64"
246515,0.559103,43.166214,501392,6232734,0,"31"
246534,-4.336089,48.063709,154321,6799070,0,"29"
246551,-0.295529,43.058758,431390,6223323,0,"64"
246621,5.519333,46.283851,893940,6579090,0,"39"
246685,0.916938,48.568589,546331,6831846,7,"28"
246713,1.072699,45.49365,549483,6490080,0,"24"
246720,1.14595,45.65641,555627,6508013,0,"87"
246731,0.598869,46.729153,516660,6628237,0,"86"
246750,2.197603,45.806606,637683,6523314,0,"23"
246836,5.637197,48.657035,894206,6842895,0,"55"
246840,6.228083,48.567108,938106,6834522,0,"54"
246853,3.01258,49.312112,700915,6912502,0,"2"
246870,3.714058,46.770061,754489,6630239,0,"58"
246885,4.356374,45.734546,805475,6515901,0,"42"
247017,2.115999,46.90409,632710,6645255,0,"36"
247037,4.323896,44.835271,804624,6416000,0,"7"
247078,3.050323,48.071434,703748,6774563,0,"45"
247137,1.632978,45.696519,593624,6511693,0,"87"
247179,6.078593,47.995849,929560,6770638,0,"70"
247211,4.043563,48.07917,777710,6775935,0,"10"
247216,2.000556,48.576626,626275,6831179,0,"75"
247233,-0.017042,43.442798,455708,6265078,0,"65"
247302,2.19963,44.99696,636929,6433401,8,"15"
247336,-0.39299,48.743497,450580,6854624,0,"61"
247341,4.710161,47.977607,827587,6765517,0,"21"
247348,4.562338,46.378691,820074,6587716,8,"71"
247381,7.170631,47.613417,1013167,6731943,8,"68"
247391,4.917389,48.926673,840483,6871338,0,"51"
247418,5.614577,48.297755,893863,6802924,0,"88"
247507,5.335816,48.611068,872170,6837088,0,"55"
247522,5.496173,48.570914,884127,6832988,0,"55"
247543,2.947792,48.48562,696142,6820597,0,"77"
247573,1.434662,45.263253,577240,6463873,0,"19"
247574,7.119687,48.822588,1002337,6865947,8,"67"
247578,1.66241,45.390813,595339,6477709,0,"19"
247586,2.404734,46.868298,654658,6641074,8,"18"
247609,2.400922,43.630248,651639,6281428,0,"81"
247634,3.837277,47.43433,763109,6704110,8,"89"
247639,4.814468,47.345549,836981,6695487,8,"21"
247681,4.822195,46.373296,840056,6587545,8,"71"
247697,1.944826,45.176263,617117,6453549,0,"19"
247700,-3.987557,48.299566,182493,6822828,0,"29"
247724,5.788564,48.512652,905915,6827237,0,"54"
247728,-1.416931,43.709055,344112,6299959,0,"40"
247763,0.245957,42.998803,475273,6214970,0,"65"
247790,5.502995,46.896587,890526,6647065,0,"39"
247799,2.42717,44.583272,654526,6387297,0,"12"
247838,5.776719,47.068798,910681,6666877,8,"39"
247866,1.122859,47.869465,559672,6753787,0,"41"
247879,6.414999,48.182704,953732,6792415,8,"88"
247881,3.166082,46.901302,712643,6644582,8,"58"
247889,2.116377,46.81413,632627,6635264,0,"18"
247906,6.349523,48.383017,947926,6814450,8,"88"
247932,3.586939,48.066941,743718,6774225,0,"89"
247974,4.737689,45.637028,835361,6505655,0,"69"
248002,1.84777,47.532962,613313,6715365,0,"41"
248020,5.235545,48.271708,865849,6799167,8,"52"
248087,5.658124,46.856183,902481,6642966,8,"39"
248109,2.03206,47.821406,627570,6747223,0,"45"
248137,5.005047,47.449304,851073,6707357,0,"21"
248182,3.018544,49.761193,701337,6962472,0,"80"
248245,-2.036423,48.226128,326242,6803677,0,"35"
248253,5.221427,46.543912,870201,6607271,0,"71"
248303,2.50558,45.554659,661426,6495139,0,"63"
248329,4.295577,49.801178,793333,6967688,0,"8"
248396,1.659101,45.660692,595589,6507680,0,"87"
248400,4.781438,47.202254,834847,6679517,0,"21"
248428,-1.541612,48.459529,364411,6827349,8,"35"
248462,5.329118,47.549408,875156,6719143,0,"21"
248472,0.771052,47.109557,530996,6670085,0,"37"
248587,0.674337,48.529463,528311,6827998,0,"61"
248606,5.047077,46.710233,856367,6625375,0,"71"
248632,2.037654,46.83194,626649,6637312,8,"36"
248693,-0.826257,48.264905,416177,6802941,0,"53"
248695,5.586006,46.966298,896589,6655007,0,"39"
248709,6.757269,47.449704,983018,6712218,0,"25"
248730,0.520096,48.293382,516104,6802116,0,"61"
248764,1.273432,49.686592,575344,6955532,0,"76"
248797,2.790685,45.967723,683791,6540911,0,"63"
248871,5.027736,47.898748,851500,6757318,8,"52"
248889,2.614065,46.760025,670544,6628950,0,"18"
248903,0.999877,45.330845,543339,6472147,0,"24"
248938,2.022453,49.439365,629078,6927098,0,"60"
248961,-1.546826,47.072666,355158,6673533,0,"44"
249006,-0.155031,47.183236,461137,6680656,0,"49"
249075,5.884821,45.912758,923569,6538870,0,"74"
249104,5.476784,46.44712,890097,6597109,0,"39"
249132,1.53067,47.423248,589232,6703575,0,"41"
249143,5.933093,49.008303,914536,6882695,0,"54"
249152,5.440886,47.186387,884805,6679090,0,"21"
249161,3.867916,47.577869,765243,6720080,0,"89"
249222,6.779737,47.719106,983277,6742194,0,"90"
249228,5.184757,44.852425,872589,6419416,0,"26"
249300,5.089705,47.03328,858673,6661327,0,"21"
249313,6.442034,47.839576,957401,6754409,0,"70"
249316,-0.3136,47.719703,451639,6740691,0,"72"
249318,2.216098,49.098315,642750,6889005,0,"75"
249373,6.201409,47.109339,942705,6672596,8,"25"
249377,-0.275234,49.105821,460902,6894515,8,"14"
249449,7.817554,48.972633,1052476,6885499,0,"67"
249485,5.70265,49.248856,896772,6908833,0,"55"
249511,6.670343,47.687207,975249,6738267,0,"70"
249543,4.073072,46.531202,782244,6604024,0,"71"
249572,4.720632,46.429481,832115,6593608,0,"71"
249615,1.839406,42.7486,604872,6183926,0,"9"
249648,1.500782,47.638923,587434,6727573,0,"41"
249649,5.591448,47.056176,896675,6664998,8,"39"
249654,1.008344,49.23478,554941,6905729,8,"27"
249663,-0.446572,48.220514,444107,6796715,0,"53"
249688,5.166555,44.492914,872247,6379458,0,"26"
249690,4.060381,47.77309,779419,6741944,0,"89"
249740,6.173199,47.452513,939036,6710599,8,"70"
249759,4.789693,46.806057,836469,6635537,0,"71"
249797,2.405424,47.408051,655162,6701025,0,"18"
249805,2.276608,44.169637,642153,6341446,0,"12"
249815,3.740247,48.784542,754389,6854083,0,"51"
249836,2.627127,49.187881,672815,6898747,8,"60"
249883,1.69434,49.240419,604909,6905313,0,"27"
249910,6.244764,47.342055,944928,6698558,0,"25"
249930,1.440583,43.32097,573443,6248118,0,"31"
250013,2.880007,44.563986,690471,6384997,0,"12"
250111,5.382018,47.079925,880706,6667134,0,"39"
250139,7.111421,48.732875,1002250,6855954,0,"57"
250151,2.152272,43.989684,631996,6321552,0,"81"
250240,-1.405131,43.529496,343949,6279981,0,"40"
250266,3.307043,47.43998,723141,6704448,0,"58"
250290,4.793796,46.895973,836555,6645528,8,"71"
250319,6.808348,48.690655,980214,6850148,8,"57"
250377,-1.444141,47.112111,363184,6677464,0,"44"
250383,6.032941,49.25712,920773,6910625,0,"57"
250384,2.136025,48.576931,636268,6831095,0,"75"
250404,5.44793,47.762307,883355,6743055,0,"52"
250410,2.18966,48.77476,640450,6853046,0,"75"
250436,0.224073,46.272829,486272,6578529,0,"86"
250444,2.956274,44.635532,696532,6392938,8,"12"
250484,5.479932,48.301419,883870,6803009,0,"52"
250577,5.393397,45.891163,885570,6535200,0,"1"
250584,1.084923,44.953979,548984,6430139,0,"24"
250749,3.276408,47.206337,720923,6678486,0,"58"
250766,0.235873,49.331592,499076,6918186,0,"14"
250774,4.564896,47.71055,817339,6735625,0,"21"
250788,0.416648,43.019974,489273,6216852,0,"65"
250930,5.804218,48.310319,907869,6804802,0,"88"
250960,0.823779,46.174441,532131,6566159,0,"86"
251012,1.158912,46.250404,558174,6573935,8,"87"
251015,3.404246,48.320538,729966,6802323,0,"89"
251016,1.327011,42.7809,562955,6188271,0,"9"
251022,-0.306479,43.831798,434095,6309211,0,"40"
251046,0.767997,49.016194,536753,6881895,8,"27"
251048,6.201504,49.305781,932817,6916518,0,"57"
251131,-0.567553,43.591254,411906,6283420,0,"40"
251135,4.669142,45.836496,829554,6527686,0,"69"
251150,4.798235,49.86389,829380,6975376,0,"8"
251169,5.624652,44.156147,909898,6343171,0,"4"
251173,2.955251,46.830661,696589,6636724,8,"18"
251174,7.365253,48.542237,1022063,6835794,8,"67"
251184,3.369457,49.291609,726882,6910284,8,"2"
251227,2.639534,46.634004,672424,6614945,8,"3"
251234,5.836354,47.17505,914780,6678832,0,"25"
251246,4.889729,47.811863,841422,6747411,0,"21"
251251,4.601517,47.943771,819559,6761588,8,"21"
251330,2.781931,44.888213,682782,6421027,0,"15"
251420,-1.253533,43.084894,353529,6229957,0,"64"
251472,-3.430229,48.147904,222303,6802521,0,"56"
251597,6.120519,47.832444,933402,6752618,0,"70"
251604,-2.058386,47.52274,319611,6725785,0,"44"
251609,0.879459,45.059424,533100,6442260,0,"24"
251643,5.217444,44.995593,874724,6435383,0,"26"
251720,5.770967,46.97892,910595,6656885,8,"39"
251725,0.883311,47.830744,541653,6749939,0,"41"
251751,1.707519,48.161848,603906,6785396,0,"28"
251754,2.805426,44.672253,684578,6397035,0,"12"
251806,3.969816,47.432536,773101,6704025,0,"89"
251815,3.641042,48.084342,747732,6776190,8,"89"
251828,0.792858,45.43614,527455,6484268,0,"24"
251844,1.5877,49.02414,596713,6881395,0,"75"
251864,3.386936,47.550832,729102,6716789,0,"89"
251883,1.786463,48.324087,610052,6803332,0,"28"
251890,3.549928,44.126954,744009,6336592,8,"48"
251922,3.548012,44.037057,743925,6326603,0,"30"
251926,-1.035212,43.127956,371541,6233805,0,"64"
251944,5.356647,48.970315,872513,6877060,0,"55"
251945,0.70785,46.586775,524520,6612184,0,"86"
251976,-3.135946,48.684711,248752,6860270,0,"22"
251996,0.811701,42.900541,521121,6202603,0,"31"
252005,-1.821257,47.891747,339922,6765591,0,"35"
252012,5.051587,46.800142,856452,6635366,0,"71"
252091,2.151679,44.169498,632163,6341530,0,"81"
252103,2.591018,47.425776,669168,6702905,0,"18"
252117,4.777172,47.688297,833309,6733490,0,"21"
252130,2.842456,45.985502,687804,6542876,0,"63"
252133,3.010152,47.02828,700771,6658672,0,"18"
252150,3.962873,48.943513,770530,6871935,8,"51"
252203,3.190334,46.775165,714523,6630577,0,"58"
252214,3.546485,47.473714,741161,6708293,0,"58"
252224,1.88532,46.237638,614107,6571470,0,"23"
252235,-0.225253,43.132378,437449,6231265,0,"64"
252259,6.380435,47.733663,953301,6742453,0,"70"
252340,-0.186342,43.924595,444167,6319117,0,"32"
252526,3.612405,44.683856,748529,6398493,0,"48"
252579,-1.127817,45.483073,377682,6495495,8,"33"
252745,6.170648,48.154924,935711,6788573,8,"88"
252778,5.326929,46.091024,879764,6557231,8,"1"
252801,5.598732,48.909978,890449,6870910,8,"55"
252820,2.751889,47.659179,681377,6728784,0,"45"
252822,5.534884,48.317943,887884,6804974,0,"52"
252830,2.808501,48.036689,685728,6770718,0,"45"
252857,3.47813,49.236713,734826,6904220,0,"2"
252875,1.97938,47.713333,623473,6735266,0,"45"
252894,1.363513,46.414308,574310,6591786,0,"36"
252931,5.317755,46.39738,878057,6591217,0,"1"
252938,5.255385,47.659285,869264,6731184,0,"52"
252941,5.777662,44.205425,921937,6349061,0,"4"
253075,0.479146,48.688405,514470,6846101,8,"61"
253078,1.911806,49.492928,621133,6933162,0,"60"
253093,6.571749,47.478256,968910,6714738,0,"25"
253119,1.819989,47.658769,611432,6729371,0,"45"
253175,3.625635,47.454871,747139,6706244,0,"58"
253178,6.068305,48.608256,926149,6838623,0,"54"
253182,0.91674,44.523759,534464,6382705,0,"47"
253194,2.326464,44.727212,646668,6403348,0,"15"
253222,1.026644,48.515903,554276,6825783,0,"28"
253369,5.674833,47.125819,902739,6672940,8,"39"
253437,2.033055,43.000837,621087,6211760,0,"11"
253439,-0.392014,46.133625,438200,6564937,0,"79"
253507,-0.346787,43.632938,429919,6287268,0,"40"
253538,3.986865,47.126384,774811,6670036,0,"58"
253652,4.831272,47.705153,837323,6735455,0,"21"
253711,1.912231,46.111782,615988,6557466,0,"23"
253723,4.531413,46.901301,816572,6645699,0,"71"
253754,4.020559,47.359827,777030,6695997,0,"89"
253792,1.778808,49.04316,610721,6883277,8,"75"
253806,5.585015,49.126204,888657,6894911,0,"55"
253929,0.637319,48.834622,526594,6861991,8,"27"
253952,1.689051,47.478214,601272,6709470,0,"41"
253971,0.349487,45.681107,493719,6512523,0,"16"
254019,0.225182,44.904913,481020,6426706,0,"24"
254053,3.034825,46.902182,702651,6644667,0,"18"
254085,0.389142,45.285847,495353,6468549,0,"24"
254201,1.789384,50.623493,614191,7059157,0,"62"
254235,3.463464,47.31262,735013,6690358,8,"58"
254249,6.626421,48.463302,967998,6824270,0,"88"
254253,0.694386,45.308763,519346,6470348,0,"24"
254257,0.33008,43.395883,483627,6258854,0,"32"
254294,2.895188,46.093217,691902,6554831,0,"63"
254300,3.280772,48.950864,720564,6872359,0,"2"
254302,4.88747,48.873364,838433,6865359,0,"51"
254304,5.615557,47.019483,898639,6660985,8,"39"
254307,1.080331,48.534473,558290,6827749,0,"28"
254316,5.669567,48.314208,897877,6804888,0,"88"
254321,4.700272,48.395236,825850,6811904,0,"10"
254344,5.980912,47.746858,923324,6742712,8,"70"
254362,5.545893,48.497597,888056,6824959,8,"55"
254382,7.648592,48.926233,1040432,6879607,0,"67"
254418,3.397715,46.665468,730408,6618453,0,"3"
254470,5.551573,49.468782,884986,6932921,0,"54"
254488,3.478842,48.032073,735690,6770296,0,"89"
254555,0.193898,48.359852,492187,6810309,0,"72"
254556,5.384742,44.343074,890091,6363320,0,"26"
254584,1.833308,49.061372,614735,6885242,0,"75"
254593,-0.031909,43.802163,456038,6305034,0,"32"
254600,1.314448,49.022116,576727,6881562,0,"27"
254643,2.822547,46.65137,686429,6616826,0,"3"
254665,0.971061,46.500253,544419,6602027,0,"86"
254711,5.133881,46.870178,862516,6643308,0,"71"
254733,5.023173,47.80887,851415,6747326,0,"52"
254745,4.482329,48.305837,809907,6801644,8,"10"
254802,-0.763628,43.100183,393483,6229629,0,"64"
254888,2.673269,47.857293,675567,6750817,0,"45"
254896,0.306874,47.534227,497422,6718328,0,"37"
254922,5.856341,45.067163,924759,6444944,0,"38"
254935,2.490044,49.188134,662821,6898831,0,"60"
254938,1.864068,42.712787,606836,6179914,0,"9"
254948,0.677194,48.439583,528228,6818005,0,"61"
254965,6.65045,48.426415,969962,6820256,0,"88"
254969,2.326537,44.367485,646333,6363390,0,"12"
254996,2.921146,48.521715,694177,6824611,8,"77"
255138,4.694099,47.618028,827246,6725548,7,"21"
255155,1.503602,47.459043,587267,6707589,8,"41"
255234,3.108171,46.523838,708292,6602653,8,"3"
255257,3.028289,50.479236,702011,7042427,0,"62"
255260,4.371826,44.762418,808552,6407974,0,"7"
255315,2.966917,47.985582,697532,6765022,0,"45"
255317,0.371275,46.509475,498476,6604407,0,"86"
255322,4.042722,48.11891,777589,6780350,6,"10"
255346,2.485636,47.659822,661393,6728952,0,"45"
255432,6.951839,48.7752,990293,6860055,8,"57"
255447,2.728849,48.144885,679833,6782759,0,"77"
255528,6.304286,45.646521,957296,6510604,0,"73"
255542,0.585043,45.541062,511570,6496390,0,"24"
255696,1.645559,46.740271,596591,6627571,0,"36"
255725,5.092927,47.609255,857222,6725292,0,"21"
255732,-0.250337,48.063054,457948,6778613,0,"53"
255754,6.804192,47.375827,986945,6704190,0,"25"
255757,2.630202,49.726832,673320,6958710,0,"80"
255789,-0.27062,45.218339,443355,6462984,0,"17"
255797,1.104303,49.810725,563467,6969624,8,"76"
255828,3.046146,43.771776,703716,6296974,8,"12"
255859,3.454701,48.158205,733810,6784302,0,"89"
255867,-1.420573,47.905325,369899,6765346,8,"35"
255943,6.145276,49.28959,928802,6914554,0,"57"
255966,-4.2875,48.319129,160541,6827001,0,"29"
255985,2.460985,48.505117,660184,6822899,0,"75"
256000,6.889262,47.750911,991305,6746122,0,"90"
256006,5.406931,48.897081,876441,6869031,8,"55"
256034,2.95628,46.920627,696673,6646716,0,"18"
256038,4.734673,48.516837,828099,6825473,8,"52"
256058,3.188907,46.685208,714438,6620586,0,"58"
256122,0.802833,45.076386,527123,6444308,0,"24"
256134,2.201397,44.277475,636260,6353484,0,"12"
256187,4.460485,47.766489,809396,6741689,0,"21"
256195,-1.367899,46.772351,366870,6639463,8,"85"
256260,1.913628,45.931851,615821,6537485,0,"23"
256268,1.290034,48.878101,574595,6865589,0,"27"
256326,4.152126,48.113518,785738,6779864,0,"10"
256355,5.338423,47.243109,876863,6685153,0,"21"
256365,-1.194483,48.128419,388082,6789181,8,"35"
256367,-0.494795,48.615195,442470,6840700,8,"61"
256377,6.339388,47.897178,949459,6760474,8,"70"
256383,5.113988,49.030159,854576,6883210,0,"55"
256394,-0.162619,43.385578,443672,6259184,0,"64"
256442,3.270819,45.37095,721199,6474653,8,"43"
256446,4.74712,48.786376,828355,6855452,0,"51"
256525,5.554283,49.073074,886606,6888932,0,"55"
256548,0.096848,48.735762,486539,6852329,0,"61"
256567,4.456889,47.676585,809311,6731697,0,"21"
256570,3.308331,46.054422,723839,6550564,8,"63"
256574,5.751541,47.501726,907096,6714871,0,"70"
256607,3.695179,48.101709,751746,6778154,0,"89"
256619,1.45463,48.703264,586284,6845904,0,"28"
256685,3.616793,48.268065,745767,6796593,0,"89"
256738,5.515102,49.3259,882849,6916948,0,"55"
256744,1.093256,49.127859,560837,6893687,0,"27"
256827,1.39016,47.871933,579657,6753620,8,"41"
256841,2.717142,46.525808,678318,6602905,0,"3"
256912,4.59057,46.432132,822124,6593693,0,"71"
256919,2.019692,45.428386,623345,6481471,0,"19"
256923,3.772993,46.031477,759789,6548262,0,"3"
256933,1.370434,48.950685,580657,6873534,0,"27"
256954,5.689295,46.513085,906152,6604964,0,"39"
257026,4.743495,48.120872,829722,6781488,8,"10"
257087,-0.138395,44.537436,450720,6386995,0,"33"
257093,3.566452,49.487402,741059,6932151,0,"2"
257317,4.750378,50.026529,825536,6993400,0,"8"
257333,5.236045,45.841306,873530,6529308,0,"1"
257464,3.906712,47.991136,767632,6766027,0,"10"
257469,4.3476,48.308212,799914,6801729,0,"10"
257488,0.202099,47.496361,489395,6714398,0,"49"
257535,0.773432,48.836488,536587,6861908,0,"27"
257550,7.349684,47.533722,1027086,6723828,0,"68"
257619,6.728526,48.711647,974235,6852199,0,"57"
257637,6.008086,49.293862,918809,6914640,0,"57"
257659,3.837846,44.627046,766460,6392347,0,"48"
257675,2.405308,47.318099,655078,6691033,8,"18"
257748,2.962556,47.460345,697179,6706666,0,"58"
257830,1.702095,48.611359,604324,6835360,0,"28"
257839,6.129662,44.229773,949941,6352816,0,"4"
257884,4.998334,46.78339,852439,6633402,0,"71"
257951,1.555068,47.567343,591364,6719546,0,"41"
257953,1.727521,48.755314,606456,6851332,0,"75"
257982,3.305415,47.350035,723057,6694456,0,"58"
258008,2.273669,46.778341,644583,6631167,0,"18"
258029,2.219576,47.569918,641325,6719128,0,"18"
258051,0.365979,47.373294,501270,6700310,0,"37"
258053,6.018369,48.285817,923840,6802666,0,"88"
258126,2.300376,46.022615,645877,6547225,0,"23"
258193,0.271798,45.013771,485115,6438661,0,"24"
258214,3.353661,45.712118,727514,6512566,0,"63"
258247,4.072166,48.13272,779759,6781914,0,"10"
258259,0.676803,49.302549,531022,6913924,0,"27"
258263,4.643084,49.507558,819044,6935485,0,"8"
258331,3.024501,46.092497,701893,6554746,0,"63"
258381,1.96385,46.129961,620001,6559431,0,"23"
258401,1.357914,45.280597,571262,6465921,0,"19"
258464,5.717354,48.636784,900184,6840845,0,"55"
258507,2.352605,48.019649,651736,6769005,0,"45"
258558,0.630596,43.23927,507451,6240675,0,"31"
258581,0.060908,45.207625,469313,6460772,7,"24"
258592,-0.553179,42.818414,409201,6197535,0,"64"
258809,0.159919,45.929596,479964,6540613,0,"16"
258812,4.944742,48.96564,842380,6875719,0,"51"
258837,0.606122,45.685368,513700,6512358,0,"24"
258842,1.879533,49.711914,619140,6957561,0,"80"
258844,3.013551,47.298141,701024,6688647,0,"58"
258864,1.107839,47.365561,557208,6697847,0,"37"
258982,2.47777,44.691143,658622,6399251,0,"15"
259036,1.185522,44.99106,557010,6434069,0,"24"
259041,0.187349,47.82335,489579,6750743,0,"72"
259095,2.117104,46.634196,632459,6615281,0,"36"
259141,2.480525,45.770612,659629,6519133,0,"63"
259168,5.636116,46.496628,902138,6603000,0,"39"
259221,4.95288,48.00842,845607,6769360,0,"52"
259251,3.417742,46.359358,732119,6584466,0,"3"
259345,-3.57486,47.996419,210183,6786630,0,"56"
259352,4.074088,47.377036,781044,6697962,0,"89"
259392,4.970843,48.367891,845949,6809331,8,"52"
259481,5.403088,49.292845,874820,6913019,0,"55"
259623,6.082354,47.293398,932886,6692666,8,"25"
259624,3.789701,46.661152,760382,6618199,0,"71"
259638,3.750732,50.167908,753696,7008006,8,"59"
259747,1.416703,49.418296,585088,6925467,0,"27"
259748,5.70604,46.782741,906409,6634938,0,"39"
259786,0.199352,44.256665,476429,6354815,0,"47"
259837,1.176276,44.217444,554297,6348175,0,"82"
259855,5.147944,47.139893,862772,6673283,0,"21"
259896,-0.620705,43.661769,407976,6291444,0,"40"
259911,5.878163,47.407894,917002,6704794,0,"70"
259927,5.984303,48.217936,921600,6795031,0,"88"
259966,4.901607,47.505642,843130,6713421,0,"21"
260000,2.37733,45.284894,651184,6465252,8,"15"
260057,1.149673,49.056538,564768,6885659,0,"27"
260060,6.594058,47.401776,970975,6706327,0,"25"
260330,3.345103,46.647945,726394,6616488,0,"3"
260361,-0.058387,44.431243,456615,6374958,0,"33"
260423,3.274839,47.116392,720839,6668495,0,"58"
260425,5.592251,47.938387,893519,6762954,8,"52"
260443,2.168456,46.922173,636724,6647220,0,"18"
260469,-1.585278,43.271173,327738,6252144,0,"64"
260538,1.114547,48.229117,560005,6793757,0,"28"
260563,4.373156,48.271798,801879,6797715,0,"10"
260653,5.915827,47.212201,920643,6683175,0,"25"
260665,0.247411,47.695136,493574,6736348,0,"72"
260673,1.604074,49.796809,599430,6967325,0,"76"
260683,1.91986,48.504444,620213,6823234,0,"75"
260735,2.994195,47.87392,699566,6752614,0,"45"
260745,3.344789,48.033298,725698,6770380,0,"89"
260759,0.894558,49.377239,547078,6921786,0,"27"
260881,4.16213,47.627594,787277,6725888,0,"89"
260899,4.513243,46.451646,816146,6595743,0,"71"
260955,3.565147,48.282998,741923,6798224,8,"89"
260957,5.523626,49.019934,884556,6882953,8,"55"
260967,-0.407221,49.012954,450827,6884604,0,"14"
260986,4.489338,47.819938,811445,6747667,0,"21"
261016,5.489853,43.98016,899738,6323278,0,"84"
261024,1.574447,49.922339,597548,6981334,0,"76"
261105,-2.382877,47.582068,295695,6733974,0,"56"
261149,0.918101,49.52126,549210,6937759,0,"76"
261166,0.400274,47.157915,503069,6676313,0,"37"
261196,-0.207586,46.065914,452121,6556829,0,"79"
261282,2.224334,45.32083,639229,6469349,0,"19"
261305,1.205099,42.779674,552967,6188354,0,"9"
261344,4.294753,45.447665,801206,6483966,0,"42"
261365,0.718305,45.363104,521394,6476326,0,"24"
261384,3.822256,46.894687,762601,6644160,0,"58"
261491,1.482936,46.976693,584681,6654050,0,"36"
261581,1.476957,45.821394,581752,6525780,0,"87"
261594,-3.025991,47.864236,249870,6768722,0,"56"
261701,-0.998255,46.729703,394797,6633239,0,"85"
261705,-0.531948,47.318497,433291,6696874,0,"49"
261805,2.908457,44.887634,692772,6420943,0,"15"
261855,4.247319,47.82775,793323,6748221,0,"89"
261944,3.697845,47.166149,752863,6674219,0,"58"
261949,6.071006,47.509883,931094,6716663,0,"70"
261998,4.014905,47.179965,776860,6676014,0,"58"
262013,3.006787,46.758395,700518,6628697,0,"3"
262038,2.714023,46.075967,677898,6552950,8,"63"
262060,6.415186,48.20453,953641,6794839,8,"88"
262062,4.652504,46.052852,827760,6551680,0,"69"
262115,4.509056,45.695697,817429,6511803,0,"69"
262212,1.252819,48.050611,569831,6773688,0,"28"
262250,3.9664,48.188194,771816,6787977,0,"10"
262286,3.910503,49.016125,766601,6879964,0,"51"
262327,2.945566,43.646534,695607,6283056,0,"34"
262332,4.09641,47.250728,782923,6683956,0,"58"
262351,4.409956,47.839373,805467,6749717,0,"21"
262365,6.090013,47.779408,931352,6746640,8,"70"
262390,3.697143,49.216452,750798,6902085,0,"51"
262391,0.304174,43.431356,481663,6262866,0,"32"
262401,4.00363,47.665962,775320,6729987,0,"89"
262460,1.9663,45.770089,619667,6519468,0,"23"
262461,0.010192,44.594669,462757,6392890,0,"33"
262464,1.04966,46.483174,550398,6599979,0,"86"
262472,1.739907,47.676378,605453,6731420,0,"45"
262494,5.375327,48.358158,875927,6809074,0,"52"
262531,5.606701,48.603896,892156,6836916,0,"55"
262558,0.223466,42.944448,473226,6208994,0,"65"
262561,1.203434,47.852281,565651,6751738,0,"41"
262612,5.474754,45.960954,891633,6543141,0,"1"
262624,5.759521,46.799163,910423,6636902,0,"39"
262643,-0.103255,43.728632,449979,6297092,8,"32"
262655,6.215699,44.388806,956089,6370745,0,"4"
262694,-1.050472,44.639113,378910,6401572,8,"33"
262748,2.953189,46.650733,696420,6616741,0,"3"
262749,2.273133,47.228146,645002,6681125,0,"18"
262763,2.782745,48.162678,683847,6784724,0,"45"
262788,6.478452,47.279861,962861,6692407,0,"25"
262851,-1.910038,47.996626,334024,6777631,0,"35"
262885,0.689042,45.488649,519512,6490329,0,"24"
262960,3.096472,47.549498,707256,6716574,0,"58"
263026,1.084636,48.354689,558123,6807763,0,"28"
263091,4.247753,47.788158,793425,6743823,0,"89"
263100,4.905953,47.595539,843216,6723413,0,"21"
263107,2.93035,49.330512,694936,6914551,8,"60"
263120,1.438871,46.576882,580454,6609720,0,"36"
263183,4.53974,47.747019,815374,6739639,8,"21"
263201,5.36494,48.178461,875756,6789088,0,"52"
263247,2.647431,43.450075,671449,6261283,0,"34"
263250,4.257761,48.115435,793595,6780197,0,"10"
263368,2.563895,47.28191,667035,6686935,0,"18"
263393,-2.477644,47.452012,287587,6720050,0,"56"
