species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ERABLE_A_FEUILLES_D_OBIER;130.166;122.0;138.0;0.17124224840997124;-0.1236158034181068;0.4655764108633649;3.9613934270599893;3.078923999531018;4.643826058068629;11.241060524395877;10.991176470588234;11.477235772357725
ERABLE_CHAMPETRE;527.976;511.0;546.0;0.013353995189603727;-0.16036982369323943;0.19837472174922754;6.995732166441465;6.376522098293743;7.595932284137264;13.208925775291016;13.053256704980841;13.366041275797384
ERABLE_SYCOMORE;651.3000000000001;635.0;667.0;0.18042515862786457;-0.04444621532897299;0.4300049146223261;8.31099175055187;7.545245631853099;9.143228771393787;16.861432197918788;16.682496194824967;17.043030303030292
FRENE_COMMUN;1874.222;1846.0;1901.0;-0.3757369407660204;-0.551192632367219;-0.19927112622491142;11.69824928705758;10.838642439101331;12.589067426106054;18.844090233709203;18.728328008519718;18.96108991825612
HETRE;4457.627;4422.0;4494.0;-0.36575397088282185;-0.4930175288541765;-0.2461963330489817;10.857880490616042;10.392258472563963;11.370140267739142;18.93617285943481;18.859300761990145;19.007633415897306
HOUX;94.85000000000001;87.0;102.0;0.09960877637309151;-0.08925967405712622;0.2903420333320112;2.1817360601592894;1.7992374393456292;2.5353799554540553;7.6290318306815195;7.465625000000001;7.7945652173913045
MELEZE_D_EUROPE;378.70300000000003;371.0;386.0;-0.8543420873381394;-1.3073049437062254;-0.38528518169753845;10.661602694123527;9.174898556074753;12.654509828611154;20.07679979332037;19.843947368421055;20.293455497382187
MERISIER;576.1510000000001;559.0;592.0;-0.6464169633753999;-0.8552843184550654;-0.4407598668775836;9.198150954823314;8.386150753916846;10.016107270853373;15.11338111923385;14.92508710801394;15.29827882960413
NOISETIER_COUDRIER;477.565;460.0;493.0;0.0363281637100111;-0.0724587479623302;0.14794094238046515;2.7874927000975855;2.5374850683979755;3.013898450234342;8.965127889794836;8.896828752642714;9.032543103448276
ORME_CHAMPETRE;255.47400000000002;244.0;266.0;0.18234175921523618;-0.08496495798298576;0.44023773032744934;6.4121790267434156;5.519574008479434;7.234801571398255;11.166094357952534;10.953174603174604;11.364960629921256
PEUPLIER_CULTIVE;134.386;128.0;141.0;0.08901310930910179;-0.6256505465607722;0.8711452829835845;13.303367231043428;10.275671120067152;16.83525307509324;25.423421869901965;24.97862595419847;25.868421052631582
PIN_A_CROCHETS;262.244;256.0;268.0;-0.6927745018047738;-1.1300768247557906;-0.2479331659481086;6.174166678263203;5.068837700943321;7.476795342332695;10.548683096730839;10.40342205323194;10.69541984732825
PIN_D_ALEP;293.087;285.0;301.0;-0.04783030643869101;-0.35736725266646524;0.22037835480772625;3.347783190381335;2.7079085870114805;4.26195442757307;12.526693840648257;12.37239057239058;12.676450511945397
PIN_LARICIO_DE_CORSE;496.607;488.0;505.0;-0.14306889267654804;-0.48759378166224965;0.24447497667750295;5.699860703889864;4.717077670452186;7.725128216722024;15.888784336324896;15.737551020408155;16.04282828282829
PIN_MARITIME;1614.811;1597.0;1631.0;-0.10954498784792925;-0.2566200503592497;0.048503785405189084;4.333244604345886;3.9232213559609876;4.778501572954061;17.3761334360261;17.30400987045037;17.445443349753706
PIN_NOIR_D_AUTRICHE;374.527;365.0;384.0;-0.11473494356462756;-0.4697632143432907;0.2688831230781743;5.909398050929784;4.845203889573213;7.881097678771398;14.326893471154584;14.151851851851854;14.508533333333332
PIN_SYLVESTRE;2589.373;2564.0;2614.0;-0.5715118159261602;-0.7348548181487832;-0.4007666174945691;8.666921327937217;7.99498175162768;9.358118457756586;15.675147991681424;15.601543805480519;15.748497688751884
ROBINIER_FAUX_ACACIA;648.528;635.0;662.0;-0.004444520070717237;-0.26923336041868945;0.27584514988736825;8.263049074813823;7.548912506641608;9.13575785847691;16.006827366351725;15.86192660550459;16.154374999999998
SAPIN_PECTINE;2758.6730000000002;2735.0;2781.0;-0.007064504371367658;-0.15153329120959141;0.13503751046901377;7.960258249435649;7.493850378981709;8.452381754671002;20.164059608973783;20.0681950509461;20.260187185025263
SAULE_MARSAULT;347.706;333.0;362.0;-0.47998628613562216;-0.7232267169342257;-0.22636936983402267;6.902921755185203;5.946893270300415;7.98040560504756;11.066938725192161;10.928362573099408;11.210979228486659
SORBIER_DES_OISELEURS;97.95400000000001;91.0;104.0;-0.43040976670412256;-0.6905645660633275;-0.16763808897375398;3.9962390924796605;3.260580890710407;4.749550161291961;9.232445935276289;9.000000000000002;9.42736842105263
TILLEUL_A_GRANDES_FEUILLES;239.815;230.0;249.0;-0.05523796937680311;-0.4506735395768629;0.38500601384440675;9.158286977922868;7.599472421734267;10.819404893103089;16.030875644259172;15.758847736625512;16.27268907563026
TILLEUL_A_PETITES_FEUILLES;242.433;232.0;253.0;0.11368122378315192;-0.2719938894706683;0.514384188329456;9.642790504458832;8.14249577076;11.178241676041633;16.664491665551243;16.376639344262294;16.94849785407725
TREMBLE;544.284;528.0;559.0;-0.14730132383576564;-0.3621931688890354;0.07228546556846567;6.640364186128786;5.951744047741964;7.336363464082042;18.316667957925404;18.11954887218046;18.492110091743125
