"idp","xl93","yl93","dc","dep"
634892,171421,6812923,9,"29"
634904,209264,6796630,0,"56"
634945,856136,6481499,0,"38"
634946,519201,6814082,0,"61"
634970,870486,6757155,9,"52"
635018,925829,6337040,0,"04"
635019,301569,6841853,9,"22"
635040,634514,6741169,0,"45"
635066,738536,6752284,0,"89"
635210,451711,6870605,0,"14"
635224,590660,6515714,7,"87"
635281,509134,6202703,0,"31"
635284,694074,6456899,0,"15"
635293,1043013,6831615,0,"67"
635311,766124,6706083,9,"89"
635430,792637,6416102,0,"07"
635496,569464,6609812,0,"36"
635509,899690,6666971,0,"39"
635517,838373,6741441,9,"21"
635540,1030361,6755776,0,"68"
635558,662559,6511116,0,"19"
635665,743396,6854176,0,"51"
635714,868521,6761169,8,"52"
635746,734691,6770304,0,"89"
635752,715910,6676530,0,"58"
635755,486145,6200895,0,"65"
635767,689332,6842641,0,"77"
635899,608424,6967250,8,"76"
635923,621971,6675322,0,"18"
635946,193212,6788765,0,"29"
635980,772612,6763987,0,"10"
635986,828637,6771504,8,"52"
636022,848793,6791318,8,"52"
636044,499090,6316665,0,"32"
636071,706871,6552706,0,"63"
636088,824709,6779532,0,"10"
636109,631255,6829138,0,"75"
636144,908748,6790804,0,"88"
636262,628580,6987071,8,"80"
636278,631209,6585316,0,"23"
636318,912170,6375119,0,"05"
636354,922656,6548869,0,"74"
636399,362512,6717440,9,"44"
636440,622224,6347607,0,"12"
636452,886971,6814975,8,"88"
636460,415309,6211469,0,"64"
636504,566001,6433994,0,"24"
636559,356542,6231930,0,"64"
636635,767834,6672094,0,"58"
636688,379057,6297675,0,"40"
636726,413365,6339351,8,"40"
636772,597556,6623566,0,"36"
636829,830260,6961375,9,"08"
636831,880239,6379389,0,"26"
636836,606503,6737407,0,"45"
636849,880906,6807032,0,"88"
636886,716671,6766459,0,"89"
636919,681867,6431026,0,"15"
636943,333433,6827602,0,"22"
636994,876544,6531281,0,"01"
637074,710777,6778501,0,"89"
637090,469866,6406818,0,"33"
637159,674315,6720849,0,"45"
637179,516465,6484360,8,"24"
637180,567100,6206217,0,"09"
637217,772709,6540159,0,"42"
637237,541759,6402226,0,"24"
637258,814551,6525815,9,"69"
637310,907288,6620942,9,"39"
637370,712910,6794472,9,"89"
637423,688490,6742714,8,"45"
637490,628742,6529384,0,"23"
637505,447121,6798689,0,"53"
637519,647358,7080870,0,"59"
637602,869202,6607280,0,"71"
637613,983229,6852121,0,"57"
637668,527617,6624149,0,"86"
637687,906516,6531023,0,"01"
637733,448980,6297100,0,"32"
637739,686300,6482941,0,"63"
637770,906698,6784825,8,"88"
637778,767736,6895945,9,"51"
637892,561771,6645848,0,"36"
637931,884063,6709074,0,"70"
637992,414590,6245438,9,"64"
638026,607925,6429648,0,"19"
638028,803617,6649806,8,"71"
638204,447862,6888626,0,"14"
638215,644712,6189954,0,"11"
638250,572811,6531849,0,"87"
638351,961625,6896281,8,"57"
638422,569714,6639786,0,"36"
638462,608677,6519560,0,"87"
638496,288798,6746022,8,"56"
638505,887563,6651087,0,"39"
638512,630791,6177716,8,"09"
638513,795249,6605912,0,"71"
638592,642458,6735107,0,"45"
638597,750679,6534351,0,"63"
638632,676983,6562950,0,"63"
638658,422465,6716949,9,"49"
638683,758181,6712146,0,"89"
638714,745530,6870149,0,"51"
638973,519781,6884034,0,"27"
638982,619339,7077106,0,"62"
639093,856992,6815232,0,"52"
639107,839826,6911321,0,"08"
639134,535588,6861916,0,"27"
639195,587853,6897460,0,"27"
639211,637318,6837082,8,"75"
639282,575561,6861584,0,"27"
639309,205492,6824642,0,"29"
639338,916421,6520947,0,"73"
639415,798228,6955652,0,"08"
639417,949927,6930362,0,"57"
639418,879714,6900984,0,"55"
639462,691971,6918574,8,"60"
639534,582290,6949478,0,"76"
639581,792248,6957702,0,"08"
639626,670049,6688908,0,"18"
639668,659462,6261384,0,"81"
639722,611436,6849292,8,"75"
639762,457608,6858564,0,"61"
639928,862372,6743235,8,"52"
639936,814457,6983499,0,"08"
640120,861692,6897141,0,"55"
640175,763142,6590198,0,"03"
640230,699434,6618714,8,"03"
640244,605374,6841347,0,"75"
640252,914297,6738792,8,"70"
640293,675746,6890727,0,"60"
640305,812751,6783631,0,"10"
640369,820950,6807545,0,"10"
640383,817452,6631702,0,"71"
640455,859042,6821211,8,"52"
640471,612481,6735358,0,"45"
640484,704376,6730588,0,"89"
640485,600150,6455689,8,"19"
640528,941534,6652622,9,"25"
640532,650563,6391327,0,"12"
640558,656044,6687027,0,"18"
640611,960588,6776366,0,"88"
640669,853149,6833253,0,"52"
640710,762521,6987940,0,"02"
640755,836495,6755448,0,"21"
640814,398378,6217602,0,"64"
640831,482004,6666494,0,"86"
640853,866236,6377511,0,"26"
640856,739298,6842218,0,"51"
640932,721614,6878347,0,"02"
640937,408285,6207531,0,"64"
640967,682960,6560901,0,"63"
640992,918827,6800710,8,"88"
641018,478221,6450707,0,"24"
641047,531325,6829972,8,"61"
641056,367343,6819331,0,"35"
641076,614905,6547484,0,"23"
641101,846059,6705402,0,"21"
641265,967517,6884237,8,"57"
641304,1018319,6749885,0,"68"
641312,687199,6826669,0,"77"
641378,999114,6839991,8,"57"
641390,430391,6223332,0,"64"
641479,500145,6202777,0,"65"
641482,833847,6913371,0,"08"
641506,451027,6303077,0,"32"
641535,244816,6744380,0,"56"
641581,904476,6758862,0,"52"
641593,928045,6710694,0,"70"
641668,824964,6809510,0,"10"
641694,466926,6534726,0,"16"
641704,775861,6676022,0,"58"
641827,554794,6528003,0,"87"
641834,342119,6667644,0,"44"
641895,359153,6795414,8,"35"
641908,781829,6907818,0,"51"
641925,851781,6673377,0,"21"
641978,788253,6488072,0,"42"
641988,948528,6536657,0,"74"
641992,620006,6679336,0,"18"
642010,919601,6890647,0,"57"
642061,953336,6862373,0,"57"
642164,895171,6838889,0,"55"
642172,655869,6309364,0,"81"
642256,669997,6445113,0,"15"
642262,779620,6648012,0,"71"
642342,770439,6390315,0,"48"
642344,698379,6374940,0,"12"
642357,960761,6796351,0,"88"
642380,768018,6458272,0,"43"
642382,915759,6908670,0,"54"
642388,655927,6910882,0,"60"
642419,775013,6576109,0,"71"
642423,466844,6524735,8,"16"
642427,547267,6584018,0,"86"
642433,464946,6294970,0,"32"
642533,617121,6573444,0,"23"
642553,912591,6772783,0,"88"
642562,556209,6697855,8,"37"
642563,512867,6532347,0,"16"
642609,526482,6728081,0,"37"
642633,590077,6445782,0,"19"
642702,274955,6764121,0,"56"
642717,610809,6535528,0,"23"
642742,909436,6870746,8,"54"
642763,662022,6684979,8,"18"
642770,574109,6447913,0,"24"
642793,664272,6477131,0,"15"
642839,616786,6533480,0,"23"
642844,873900,6689175,0,"21"
642858,828296,6731535,0,"21"
642905,382414,6707285,0,"44"
642911,696349,6726659,0,"89"
642944,445192,6201234,0,"65"
642982,649981,6679084,8,"18"
642995,770491,6514201,0,"42"
643026,697807,6662694,0,"18"
643058,801397,6623846,0,"71"
643111,483326,6826372,0,"61"
643199,615367,6841264,0,"75"
643230,679171,6822739,0,"77"
643266,707740,6418819,0,"15"
643269,983316,6862114,0,"57"
643280,309108,6785828,0,"56"
643284,1011331,6865869,0,"57"
643303,560273,6466012,0,"24"
643331,319101,6785747,0,"35"
643394,631422,6849124,0,"75"
643403,922583,6772697,8,"88"
643405,846062,6939252,8,"08"
643417,581670,6635690,0,"36"
643419,726262,6482604,0,"63"
643528,706763,6776536,0,"89"
643632,944256,6504721,0,"73"
643667,622931,6551413,0,"23"
643706,510345,6710227,0,"37"
643726,793880,6679866,0,"21"
643730,696939,6796606,0,"77"
643738,336565,6232093,0,"64"
643768,554107,6925725,0,"76"
643776,634301,6477383,0,"19"
643810,628117,6693257,0,"41"
643831,718442,6384761,0,"48"
643867,699410,6852550,0,"77"
643888,634803,6537326,0,"23"
643943,916077,6480985,0,"38"
644013,782021,6460151,0,"43"
644063,610349,6719387,0,"41"
644068,844095,6709416,0,"21"
644082,835897,6685503,0,"21"
644114,843584,6883305,0,"51"
644119,953662,6668505,9,"25"
644123,864850,6799175,0,"52"
644126,967085,6834272,0,"54"
644160,810101,6941558,0,"08"
644254,459192,6203116,0,"65"
644256,708246,6478759,0,"63"
644261,967690,6904224,0,"57"
644281,624982,6199740,0,"11"
644361,770053,6698055,0,"58"
644443,219337,6806542,9,"22"
644468,594082,6925392,0,"27"
644512,492058,6432610,0,"24"
644523,666236,6473119,0,"15"
644629,888607,6423275,0,"26"
644645,552934,6184359,0,"09"
644669,446768,6271146,0,"64"
644672,804391,6505919,9,"42"
644694,712006,6450753,0,"15"
644753,904992,6818818,8,"88"
644957,786628,6532048,0,"42"
644971,512926,6298569,0,"32"
644996,734437,6740327,0,"89"
645014,420492,6477160,0,"17"
645028,705026,7044401,0,"59"
645053,605332,6597522,0,"36"
645069,868179,6721201,0,"21"
645109,685403,6850669,0,"77"
645139,651996,6918911,0,"60"
645211,903715,6902777,0,"54"
645212,664188,6467141,0,"15"
645275,344507,6226035,0,"64"
645349,862543,6763219,0,"52"
645414,830547,6409785,0,"07"
645512,663063,6571060,0,"03"
645516,585887,6901474,0,"27"
645526,751779,6664236,0,"58"
645637,710692,6768509,0,"89"
645660,587732,6643633,0,"36"
645684,921221,6846660,0,"54"
645687,899271,6850846,0,"55"
645707,919085,6830689,0,"54"
645716,876035,6705145,8,"21"
645724,760230,6718124,0,"89"
645736,654415,6731009,0,"45"
645771,658624,6161501,0,"66"
645782,420410,6467170,0,"33"
645805,693178,6824620,8,"77"
645894,717600,6876382,0,"02"
645906,674988,6800788,8,"77"
645932,891500,6876897,8,"55"
646090,291495,6831941,0,"22"
646091,740857,6554417,0,"03"
646117,197466,6820709,0,"29"
646146,740924,6798233,0,"89"
646209,917108,6600873,8,"39"
646221,456949,6778621,0,"72"
646242,842815,6793368,0,"52"
646244,947357,6516684,0,"73"
646258,910979,6469040,0,"38"
646269,453582,6612771,0,"79"
646299,584099,6447830,0,"19"
646324,733657,6884241,0,"02"
646366,415834,6882893,0,"14"
646376,710355,6728539,9,"89"
646406,975200,6848193,0,"57"
646437,759623,6882022,0,"51"
646457,651694,6645096,7,"18"
646484,665615,6636985,9,"18"
646506,384460,6225707,0,"64"
646572,1055143,6847499,0,"67"
646616,656380,6726995,0,"45"
646659,689275,6598816,0,"03"
646679,816595,6765611,0,"21"
646688,539158,6570097,0,"87"
646745,820614,6533757,0,"69"
646764,436213,6445060,9,"33"
646803,1207867,6146792,0,"2B"
646868,680631,6758769,0,"45"
646886,845121,6829325,0,"52"
646893,780460,6981791,0,"02"
647009,838544,6761426,0,"21"
647039,384788,6265662,9,"64"
647157,701652,6644675,8,"18"
647164,903017,6589004,9,"39"
647177,764753,6780042,8,"10"
647248,716586,6756467,0,"89"
647335,871085,6827104,0,"55"
647467,699754,6301003,0,"12"
647480,850330,6737342,0,"52"
647508,877406,6865025,8,"55"
647589,615867,6423587,0,"46"
647596,667580,6632972,0,"18"
647601,786448,6745881,0,"89"
647638,860493,6757241,8,"52"
647639,685150,6820690,0,"77"
647652,753490,6630248,0,"58"
647661,879535,6647159,0,"39"
647685,841875,6683454,8,"21"
647714,573727,6641751,0,"36"
647721,599605,6629545,9,"36"
647782,785258,6605997,0,"71"
647794,597679,6877390,0,"75"
647806,862714,6783204,0,"52"
647821,578359,6957506,0,"76"
647887,921293,6622820,8,"39"
647943,702327,6724610,9,"89"
647963,870571,6767148,0,"52"
647978,620257,6709311,0,"41"
648010,646839,6185573,9,"66"
648031,616746,6767300,8,"45"
648038,749832,6434448,0,"43"
648077,804476,6515910,0,"42"
648094,841192,6603522,0,"71"
648109,567367,6837667,0,"28"
648111,728817,6548524,8,"63"
648118,701802,6306979,0,"12"
648155,950750,6562615,0,"74"
648161,437128,6798771,0,"53"
648188,720347,6728455,0,"89"
648258,412461,6229473,0,"64"
648288,603245,6347766,0,"82"
648306,848366,6741356,8,"52"
648323,646639,6757056,9,"45"
648377,828552,6995373,0,"08"
648418,981352,6866128,0,"57"
648517,562238,6461999,0,"24"
648626,743820,6904143,8,"02"
648636,567216,6340075,0,"82"
648666,754167,6710181,0,"89"
648674,711053,6574652,0,"03"
648681,852465,6753313,0,"52"
648781,722480,6744425,9,"89"
648834,543367,6835868,9,"28"
648841,441800,6880681,0,"14"
648872,878857,6801054,8,"52"
648891,646591,6513248,0,"23"
648905,799603,6647842,8,"71"
648919,369802,6631445,0,"85"
649083,735302,6606421,0,"03"
649096,813694,6659713,8,"21"
649108,678750,6772775,0,"45"
649127,692867,6550826,0,"63"
649153,608934,6191883,0,"11"
649177,788083,6468092,0,"43"
649184,845292,6849311,0,"51"
649194,948373,6750490,0,"70"
649203,480948,6780422,0,"72"
649267,483391,6592541,0,"86"
649320,442273,6453002,0,"33"
649326,946323,6744512,8,"70"
649346,672519,6744847,0,"45"
649347,782519,6753909,0,"89"
649359,950682,6786445,8,"88"
649366,961106,6836322,0,"54"
649370,657505,6623064,0,"18"
649475,729727,6892270,0,"02"
649477,622308,6357597,0,"12"
649479,327127,6789679,0,"35"
649481,964603,6778330,0,"88"
649517,932748,6792596,8,"88"
649630,658798,6539123,0,"23"
649665,852976,6579441,8,"01"
649673,641378,7082919,0,"62"
649679,954161,6494645,0,"73"
649737,711874,6908412,7,"02"
649893,765517,6869979,8,"51"
649941,633341,6601285,0,"36"
650007,409034,6785012,7,"53"
650013,187313,6800804,0,"29"
650128,569297,6589830,0,"36"
650145,443848,6886660,0,"14"
650195,912762,6792768,0,"88"
650198,564452,6487957,0,"87"
650200,442120,6676816,0,"49"
650214,881414,6633154,8,"71"
650216,592959,6551664,8,"23"
650271,814631,6769625,8,"10"
650307,662526,6744931,0,"45"
650371,696070,6930533,0,"60"
650387,585554,6861500,0,"28"
650411,576990,6553795,0,"87"
650415,646136,6697103,8,"18"
650460,363660,6613510,8,"85"
650510,704123,6700612,0,"58"
650534,498263,6216778,0,"65"
650540,888935,6810961,8,"88"
650547,560170,6933670,0,"76"
650584,822316,6967440,0,"08"
650591,371931,6647415,0,"85"
650598,918655,6780725,8,"88"
650677,624143,6457486,0,"19"
650682,843924,6689432,0,"21"
650691,981673,6672260,0,"25"
650701,571797,6889598,8,"27"
650756,944532,6768511,0,"88"
650798,800448,6981620,9,"08"
650821,577005,6196145,0,"09"
650842,842047,6937287,7,"08"
650881,934281,6738620,8,"70"
650965,986205,6734175,0,"90"
651001,741703,6654329,0,"58"
651006,500519,6730294,0,"72"
651115,1003128,6841955,0,"57"
651178,828981,6577648,0,"69"
651266,1053528,6891486,0,"67"
651412,941792,6682597,8,"25"
651507,644878,6547233,9,"23"
651535,996024,6714104,9,"90"
651592,413693,6379308,6,"33"
651667,905250,6848796,8,"54"
651719,782595,6997765,9,"59"
651732,648688,6763035,0,"45"
651748,565618,6627830,0,"36"
651769,612606,6511534,0,"87"
651800,762789,6784056,0,"10"
651809,772357,6734010,0,"89"
651832,315250,6803766,0,"35"
651841,484364,6468640,9,"24"
651845,934626,6778589,0,"88"
651990,704292,6720596,8,"89"
652035,285110,6784025,0,"56"
652044,699519,6628706,0,"03"
652046,802333,6733755,0,"21"
652115,549232,6580005,0,"87"
652120,855710,6665349,0,"21"
652126,655052,7044821,8,"62"
652208,938295,6740584,0,"70"
652230,919853,6339089,0,"04"
652396,870139,6483378,3,"38"
652432,830345,6971370,0,"08"
652470,724191,6710435,0,"89"
652488,301244,6801882,0,"22"
652492,435236,6568958,0,"79"
652578,596019,6319855,0,"81"
652601,670470,6738868,0,"45"
652604,776530,6989820,9,"59"
652735,1023461,6881753,0,"67"
652822,760570,6758093,0,"89"
652872,928819,6800624,8,"88"
652887,941897,6926434,9,"57"
652910,675438,6616918,9,"03"
652928,950941,6816423,0,"54"
653058,482068,6432692,0,"24"
653070,1041484,6885594,8,"67"
653098,697951,6916525,0,"60"
653150,559306,6589913,9,"86"
653152,894999,6818903,8,"88"
653169,977337,6864164,0,"57"
653272,952043,6712486,0,"25"
653307,845463,6869297,0,"55"
653320,531023,6312404,9,"82"
653353,956900,6580547,7,"74"
653397,837007,6815403,0,"52"
653403,532154,6929905,0,"76"
653404,430473,6233320,0,"64"
653500,826331,6969405,0,"08"
653515,939070,6830516,0,"54"
653518,955556,6540592,0,"74"
653525,807545,6641779,0,"71"
653529,643668,6641166,9,"18"
653611,936417,6754590,0,"70"
653724,510262,6700235,0,"37"
653728,997537,6330772,0,"04"
653805,388390,6217684,0,"64"
653914,981860,6578333,0,"74"
653922,528862,6774029,0,"72"
653941,618460,6733309,0,"45"
653945,384134,6673296,0,"44"
653989,730423,6738362,0,"89"
654010,982018,6712227,8,"25"
654116,755608,6880057,0,"51"
654128,695657,6289050,0,"12"
654265,469649,6864461,0,"14"
654291,456441,6474865,0,"16"
654305,555844,6414097,0,"24"
654449,642793,6775077,0,"45"
654493,580456,6729630,0,"41"
654496,978264,6740239,0,"70"
654536,907300,6854775,0,"54"
654596,442426,6229226,0,"65"
654632,1034376,6757740,0,"68"
654640,776711,6775944,8,"10"
654671,771763,6664066,0,"58"
654681,707779,6304931,0,"12"
654688,439413,6590906,0,"79"
654736,832310,6733499,8,"21"
654795,370706,6253790,0,"64"
654801,554877,6537993,0,"87"
654842,812236,6957532,0,"08"
654846,893206,6842904,0,"55"
654928,960243,6736398,0,"70"
654968,672465,6501041,0,"63"
655079,618835,6539458,0,"23"
655106,924719,6788668,0,"88"
655162,639654,6639202,0,"18"
655194,927959,6700702,0,"70"
655205,374554,6235778,0,"64"
655221,850244,6727350,0,"21"
655266,424990,6295300,9,"40"
655303,563005,6194264,0,"09"
655344,1036600,6783702,0,"68"
655374,318530,6715801,0,"44"
655422,1017483,6883804,0,"57"
655535,510653,6506388,0,"24"
655639,535394,6598105,0,"86"
655650,644791,6179597,9,"11"
655717,951113,6836409,0,"54"
655726,754777,6546306,0,"03"
655769,360791,6751430,0,"44"
655826,577490,6613742,9,"36"
655922,1034289,6747748,0,"68"
655931,629870,6425468,0,"15"
655935,697554,6632719,8,"03"
655950,358335,6695491,0,"44"
656034,992010,6712140,0,"25"
656037,592125,6451759,0,"19"
656039,667012,7040723,8,"62"
656045,370375,6701388,0,"44"
656051,894070,6361288,0,"26"
656067,727022,6572519,9,"03"
656136,740754,6778247,0,"89"
656139,612565,6745350,0,"45"
656142,798319,6731790,0,"21"
656234,607044,7041226,8,"62"
656239,476652,6260909,8,"32"
656242,421882,6403217,0,"33"
656266,739636,6882192,0,"02"
656279,593961,6671560,0,"36"
656313,907717,6670899,9,"39"
656342,822659,6773553,0,"10"
656377,725649,6646471,0,"58"
656407,333025,6777639,0,"35"
656456,918470,6526924,0,"73"
656478,848195,6721372,9,"21"
656501,344833,6265989,0,"64"
656510,909424,6636911,0,"39"
656516,1014131,6727937,8,"68"
656530,624901,7025084,8,"80"
656646,742532,6988110,0,"02"
656667,601319,6595558,8,"36"
656703,966287,6510526,9,"73"
656714,942223,6732556,0,"70"
656816,925307,6624784,8,"39"
656916,577609,6867563,0,"27"
656928,701796,6898503,8,"02"
656984,721889,6674481,0,"58"
657026,557706,6877723,0,"27"
657061,658513,6742966,0,"45"
657073,534564,6498197,0,"24"
657107,697638,6642711,0,"18"
657138,977597,6894144,0,"57"
657259,944359,6748526,0,"70"
657262,921307,6856653,8,"54"
657278,791406,6623931,8,"71"
657308,981169,6498408,0,"73"
657317,569547,6619803,0,"36"
657322,570180,6455939,0,"19"
657409,696330,6368963,0,"12"
657411,767325,6612145,8,"71"
657435,625443,6851173,0,"75"
657454,334763,6256082,0,"64"
657470,356206,6679520,0,"44"
657513,530412,6720054,0,"37"
657550,543616,6865847,0,"27"
657573,760754,6544257,9,"03"
657597,889021,6820954,8,"55"
657752,799858,6677817,0,"21"
657774,774650,7003829,0,"59"
657863,631628,6635272,9,"18"
657918,838801,6557581,0,"01"
657944,888584,6537172,0,"01"
657980,527368,6594175,8,"86"
658037,886792,6561167,0,"01"
658109,742483,6510441,0,"63"
658123,668746,6415151,0,"15"
658132,659353,6842893,9,"75"
658134,716417,6736482,0,"89"
658141,455699,6384956,0,"33"
658149,841277,6847346,0,"51"
658156,408541,6725057,0,"49"
658176,1021411,6875775,0,"67"
658207,930009,6706680,0,"70"
658271,474522,6244944,0,"65"
658272,225075,6774518,9,"56"
658282,502153,6686313,9,"37"
658348,696499,6388942,0,"12"
658366,690117,6698732,0,"18"
658399,683297,6600865,0,"03"
658418,840338,6737428,8,"21"
658459,835214,6605572,0,"71"
658482,946496,6764496,0,"70"
658547,643213,6825040,9,"75"
658582,845974,6695410,0,"21"
658613,591912,6665581,0,"36"
658638,539021,6793931,0,"28"
658666,958519,6536570,0,"74"
658779,685908,6910630,0,"60"
658832,675157,6820774,0,"77"
658886,738705,6772269,0,"89"
658891,484033,6428680,0,"24"
658908,573762,6885584,0,"27"
658910,696238,6950521,8,"60"
658951,620130,6455522,0,"19"
658968,676646,6522987,0,"63"
659011,933678,6668677,8,"25"
659054,515187,6812117,0,"61"
659059,1020976,6825810,9,"67"
659158,660317,6141909,0,"66"
659162,669703,6291266,0,"81"
659190,872792,6793111,0,"52"
659263,924891,6808653,0,"88"
659284,778675,6771930,0,"10"
659345,919853,6339089,0,"04"
659380,1063347,6871412,0,"67"
659503,865963,6929087,8,"55"
659530,844181,6719408,0,"21"
659593,877995,6467325,0,"38"
659671,495945,6902221,0,"14"
659688,632633,6755175,8,"45"
659736,626196,6941115,8,"60"
659753,806603,6765696,9,"10"
659769,559505,6853722,0,"27"
659828,487880,6410665,0,"24"
659835,532516,6492219,0,"24"
659847,828385,6507713,0,"69"
660038,691998,6684726,0,"18"
660039,953595,6892353,8,"57"
660090,621262,6829222,0,"75"
660115,716187,6472698,0,"43"
