SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:57;;;
Projet;_Forest resources database;;;;;;;
;;;;;;;;
;;;;;;;;
Calculation: ;Analyser;;;;;;;
Results: ;Inventaire;;;;;;;
Product: ;1 m2 _Oak forest respacing by brush-cutter, in forest/FR U (of project _Forest resources database);;;;;;;
Méthode: ;;;;;;;;
Indicateur: ;Inventaire;;;;;;;
Unité: ;?;;;;;;;
Compartiment: ;Tous les compartiments;;;;;;;
Per sub-compartment: ;Oui;;;;;;;
Default units: ;Non;;;;;;;
Exclure les processus d'infrastructure: ;Non;;;;;;;
Exclure les émissions à long terme: ;Oui;;;;;;;
Sorted on item: ;Substance;;;;;;;
Sort order: ;Croissant;;;;;;;
;;;;;;;;
N°;Substance;Compartiment;Sous-compartiment;Unité;Total;_Oak forest respacing by brush-cutter, in forest/FR U;_Power sawing, without catalytic converter/hr/RER_Brush-cutter/hr/FR U;Operation, passenger car, diesel, fleet average/RER S
606;Magnesium;Eau;ocean;kg;2.87711E-07;x;1.99069E-07;8.86419E-08
607;Magnesium;Eau;river;kg;6.35944E-07;x;3.75127E-07;2.60818E-07
608;Magnesium;Sol;agricultural;kg;5.13693E-10;x;4.23752E-10;8.99414E-11
609;Magnesium;Sol;industrial;kg;6.10348E-08;x;4.00368E-08;2.0998E-08
610;Mancozeb;Sol;agricultural;kg;1.11985E-12;x;9.38639E-13;1.81212E-13
611;Manganese;Brut;in ground;kg;8.27396E-08;x;7.00995E-08;1.26401E-08
612;Manganese;Air;;kg;5.3865E-11;x;4.52539E-11;8.61104E-12
613;Manganese;Air;high. pop.;kg;3.46545E-11;x;3.01634E-11;4.49109E-12
614;Manganese;Air;low. pop.;kg;1.60091E-10;x;1.51407E-10;8.68409E-12
615;Manganese;Eau;;kg;4.88125E-11;x;3.98357E-11;8.97679E-12
616;Manganese;Eau;groundwater;kg;1.78608E-09;x;1.3621E-09;4.23985E-10
617;Manganese;Eau;ocean;kg;2.30325E-09;x;1.59364E-09;7.09614E-10
618;Manganese;Eau;river;kg;5.45176E-09;x;3.2862E-09;2.16556E-09
619;Manganese;Sol;agricultural;kg;2.70223E-10;x;2.17462E-10;5.27604E-11
620;Manganese;Sol;industrial;kg;3.05179E-09;x;2.00191E-09;1.04988E-09
621;Manganese-54;Air;low. pop.;Bq;9.01149E-11;x;3.79254E-11;5.21895E-11
622;Manganese-54;Eau;river;Bq;1.30843E-06;x;7.98381E-07;5.10045E-07
623;Mercury;Air;;kg;6.06954E-11;x;5.11116E-11;9.58373E-12
624;Mercury;Air;high. pop.;kg;1.48635E-11;x;1.12887E-11;3.57479E-12
625;Mercury;Air;low. pop.;kg;3.22884E-11;x;1.75886E-11;1.46998E-11
626;Mercury;Air;stratosphere + troposphere;kg;8.30209E-21;x;7.94482E-21;3.57271E-22
627;Mercury;Eau;;kg;2.73145E-12;x;2.22399E-12;5.07459E-13
628;Mercury;Eau;groundwater;kg;1.86671E-13;x;1.41541E-13;4.51295E-14
629;Mercury;Eau;lake;kg;6.47509E-20;x;5.15711E-20;1.31799E-20
630;Mercury;Eau;ocean;kg;1.11309E-12;x;7.72419E-13;3.40666E-13
631;Mercury;Eau;river;kg;1.35796E-12;x;1.10656E-12;2.51396E-13
632;Mercury;Sol;agricultural;kg;2.12235E-14;x;2.00544E-14;1.1691E-15
633;Metaldehyde;Sol;agricultural;kg;4.93941E-15;x;2.18861E-15;2.7508E-15
634;Metamorphous rock, graphite containing;Brut;in ground;kg;3.56509E-09;x;3.47061E-09;9.44787E-11
635;Methane, biogenic;Air;;kg;1.01416E-08;x;7.29904E-09;2.84258E-09
636;Methane, biogenic;Air;high. pop.;kg;8.22348E-10;x;7.82785E-10;3.95633E-11
637;Methane, biogenic;Air;low. pop.;kg;3.12914E-08;x;2.98536E-08;1.43786E-09
638;Methane, bromo-, Halon 1001;Air;;kg;6.43268E-21;x;5.19169E-21;1.24098E-21
639;Methane, bromochlorodifluoro-, Halon 1211;Air;low. pop.;kg;3.24298E-12;x;2.68529E-12;5.5769E-13
640;Methane, bromotrifluoro-, Halon 1301;Air;high. pop.;kg;2.15316E-18;x;7.26658E-19;1.4265E-18
641;Methane, bromotrifluoro-, Halon 1301;Air;low. pop.;kg;1.07969E-10;x;5.78844E-11;5.00849E-11
642;Methane, chlorodifluoro-, HCFC-22;Air;high. pop.;kg;1.96762E-13;x;1.45043E-13;5.17193E-14
643;Methane, chlorodifluoro-, HCFC-22;Air;low. pop.;kg;1.25582E-11;x;1.02795E-11;2.27868E-12
644;Methane, dichloro-, HCC-30;Air;high. pop.;kg;1.06937E-14;x;7.3792E-15;3.31453E-15
645;Methane, dichloro-, HCC-30;Air;low. pop.;kg;1.22135E-14;x;8.69386E-15;3.51961E-15
646;Methane, dichloro-, HCC-30;Eau;river;kg;1.93149E-09;x;1.267E-09;6.64484E-10
647;Methane, dichlorodifluoro-, CFC-12;Air;;kg;4.27685E-21;x;3.45176E-21;8.25084E-22
648;Methane, dichlorodifluoro-, CFC-12;Air;high. pop.;kg;2.00837E-12;x;2.00591E-12;2.45774E-15
649;Methane, dichlorodifluoro-, CFC-12;Air;low. pop.;kg;1.72875E-14;x;1.34313E-14;3.85622E-15
650;Methane, dichlorofluoro-, HCFC-21;Air;high. pop.;kg;2.30468E-17;x;1.8122E-17;4.92486E-18
651;Methane, fossil;Air;;kg;5.09284E-08;x;2.04416E-09;4.88842E-08
652;Methane, fossil;Air;high. pop.;kg;3.71861E-07;x;3.08245E-07;6.36168E-08
653;Methane, fossil;Air;low. pop.;kg;7.13627E-06;x;3.30122E-06;3.83505E-06
654;Methane, fossil;Air;stratosphere + troposphere;kg;5.93011E-15;x;5.67491E-15;2.55196E-16
655;Methane, monochloro-, R-40;Air;high. pop.;kg;1.08289E-15;x;7.582E-16;3.24686E-16
656;Methane, monochloro-, R-40;Air;low. pop.;kg;2.23011E-14;x;1.58746E-14;6.42657E-15
657;Methane, tetrachloro-, CFC-10;Air;;kg;1.91239E-18;x;1.54346E-18;3.6893E-19
658;Methane, tetrachloro-, CFC-10;Air;high. pop.;kg;2.01306E-12;x;1.49939E-12;5.13671E-13
659;Methane, tetrafluoro-, CFC-14;Air;;kg;1.65666E-10;x;1.52902E-10;1.27641E-11
660;Methane, tetrafluoro-, CFC-14;Air;high. pop.;kg;1.22671E-14;x;8.71534E-15;3.55171E-15
661;Methane, trichlorofluoro-, CFC-11;Air;high. pop.;kg;3.74154E-17;x;2.94203E-17;7.99508E-18
662;Methane, trifluoro-, HFC-23;Air;high. pop.;kg;7.33302E-15;x;5.76604E-15;1.56699E-15
663;Methanesulfonic acid;Air;high. pop.;kg;8.8822E-17;x;3.65231E-17;5.22988E-17
664;Methanol;Air;;kg;3.55801E-10;x;1.93927E-10;1.61874E-10
665;Methanol;Air;high. pop.;kg;3.82467E-10;x;2.54385E-10;1.28082E-10
666;Methanol;Air;low. pop.;kg;1.39511E-08;x;1.38652E-08;8.58814E-11
667;Methanol;Eau;;kg;4.0964E-10;x;4.05622E-10;4.01828E-12
668;Methanol;Eau;ocean;kg;3.80531E-11;x;3.22227E-11;5.8304E-12
669;Methanol;Eau;river;kg;2.79439E-12;x;2.21433E-12;5.80055E-13
670;Methyl acetate;Air;high. pop.;kg;3.65479E-18;x;1.51803E-18;2.13675E-18
671;Methyl acetate;Eau;river;kg;8.77121E-18;x;3.64318E-18;5.12803E-18
672;Methyl acrylate;Air;high. pop.;kg;7.1961E-14;x;5.74056E-14;1.45554E-14
673;Methyl acrylate;Eau;river;kg;1.40578E-12;x;1.12143E-12;2.84345E-13
674;Methyl amine;Air;high. pop.;kg;3.5355E-16;x;2.46726E-16;1.06824E-16
675;Methyl amine;Eau;river;kg;8.48485E-16;x;5.92109E-16;2.56376E-16
676;Methyl borate;Air;high. pop.;kg;1.45049E-17;x;1.10767E-17;3.42817E-18
677;Methyl ethyl ketone;Air;high. pop.;kg;1.1443E-10;x;9.12218E-11;2.32085E-11
678;Methyl formate;Air;high. pop.;kg;2.97027E-16;x;2.36632E-16;6.03947E-17
679;Methyl formate;Eau;river;kg;1.18584E-16;x;9.44716E-17;2.41124E-17
680;Methyl lactate;Air;high. pop.;kg;3.17375E-16;x;2.14314E-16;1.0306E-16
681;Metolachlor;Sol;agricultural;kg;7.46618E-12;x;3.05855E-12;4.40763E-12
682;Metribuzin;Sol;agricultural;kg;3.94314E-14;x;3.30507E-14;6.38076E-15
683;Molybdenum;Brut;in ground;kg;2.01166E-09;x;1.69686E-09;3.14796E-10
684;Molybdenum;Air;;kg;3.31259E-16;x;2.40174E-16;9.10849E-17
685;Molybdenum;Air;high. pop.;kg;7.60535E-11;x;5.76391E-11;1.84144E-11
686;Molybdenum;Air;low. pop.;kg;2.46784E-12;x;1.80307E-12;6.64762E-13
687;Molybdenum;Eau;;kg;9.14757E-16;x;7.38282E-16;1.76475E-16
688;Molybdenum;Eau;groundwater;kg;2.34668E-10;x;1.71706E-10;6.29627E-11
689;Molybdenum;Eau;ocean;kg;1.0815E-11;x;7.52633E-12;3.28867E-12
690;Molybdenum;Eau;river;kg;1.22494E-10;x;9.19947E-11;3.04993E-11
691;Molybdenum;Sol;agricultural;kg;1.12705E-13;x;1.02074E-13;1.06312E-14
692;Molybdenum-99;Eau;river;Bq;1.0822E-08;x;4.55456E-09;6.26746E-09
693;Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore, in ground;Brut;in ground;kg;1.67587E-09;x;1.34396E-09;3.31904E-10
694;Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground;Brut;in ground;kg;2.38113E-10;x;1.90958E-10;4.71543E-11
695;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground;Brut;in ground;kg;9.97501E-10;x;8.41368E-10;1.56133E-10
696;Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground;Brut;in ground;kg;8.72512E-10;x;6.99725E-10;1.72786E-10
697;Monoethanolamine;Air;high. pop.;kg;5.51259E-12;x;4.10502E-12;1.40757E-12
698;Napropamide;Sol;agricultural;kg;8.73874E-15;x;3.87218E-15;4.86656E-15
699;Nickel;Air;;kg;1.78603E-10;x;3.13845E-11;1.47218E-10
700;Nickel;Air;high. pop.;kg;1.61647E-09;x;1.16846E-09;4.48016E-10
701;Nickel;Air;low. pop.;kg;1.00457E-09;x;8.07425E-10;1.9714E-10
702;Nickel;Air;stratosphere + troposphere;kg;8.30209E-18;x;7.94482E-18;3.57271E-19
703;Nickel;Sol;;kg;2.25236E-11;x;2.59069E-13;2.22646E-11
704;Nickel;Sol;agricultural;kg;1.44315E-12;x;1.18877E-12;2.5438E-13
705;Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground;Brut;in ground;kg;6.72579E-10;x;5.81402E-10;9.11768E-11
706;Nickel, 1.98% in silicates, 1.04% in crude ore, in ground;Brut;in ground;kg;2.19969E-05;x;2.18622E-05;1.34613E-07
707;Nickel, ion;Eau;;kg;1.0721E-10;x;6.91123E-11;3.80972E-11
708;Nickel, ion;Eau;groundwater;kg;7.13754E-11;x;5.45963E-11;1.67791E-11
709;Nickel, ion;Eau;lake;kg;1.01676E-17;x;8.09804E-18;2.06961E-18
710;Nickel, ion;Eau;ocean;kg;2.34413E-11;x;1.62995E-11;7.14177E-12
711;Nickel, ion;Eau;river;kg;4.09891E-10;x;3.76374E-10;3.35166E-11
712;Niobium-95;Air;low. pop.;Bq;1.06974E-11;x;4.50216E-12;6.19528E-12
713;Niobium-95;Eau;river;Bq;2.0019E-07;x;1.41286E-07;5.89043E-08
714;Nitrate;Air;high. pop.;kg;1.26315E-12;x;1.08594E-12;1.77204E-13
715;Nitrate;Air;low. pop.;kg;1.14707E-11;x;8.15043E-12;3.32025E-12
716;Nitrate;Eau;groundwater;kg;6.76748E-09;x;4.7442E-09;2.02328E-09
717;Nitrate;Eau;ocean;kg;9.88545E-09;x;6.90302E-09;2.98243E-09
718;Nitrate;Eau;river;kg;2.85601E-08;x;2.34758E-08;5.08431E-09
719;Nitrite;Eau;ocean;kg;2.10658E-11;x;1.51491E-11;5.91663E-12
720;Nitrite;Eau;river;kg;2.29963E-10;x;2.24711E-10;5.25157E-12
721;Nitrobenzene;Air;high. pop.;kg;1.76438E-15;x;1.18525E-15;5.79136E-16
722;Nitrobenzene;Eau;river;kg;7.07074E-15;x;4.74989E-15;2.32085E-15
723;Nitrogen;Eau;ocean;kg;2.23112E-10;x;1.54419E-10;6.86936E-11
724;Nitrogen;Eau;river;kg;9.42401E-09;x;6.64267E-09;2.78134E-09
725;Nitrogen oxides;Air;;kg;1.30093E-05;x;4.01999E-07;1.26073E-05
726;Nitrogen oxides;Air;high. pop.;kg;1.28234E-06;x;9.80059E-07;3.02286E-07
727;Nitrogen oxides;Air;low. pop.;kg;1.17852E-05;x;1.01274E-05;1.65778E-06
728;Nitrogen oxides;Air;stratosphere + troposphere;kg;1.66036E-12;x;1.5889E-12;7.14524E-14
729;Nitrogen, organic bound;Eau;ocean;kg;1.53358E-08;x;1.33208E-08;2.01495E-09
730;Nitrogen, organic bound;Eau;river;kg;1.2825E-08;x;1.03295E-08;2.49557E-09
731;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;;kg;5.14404E-07;x;6.04024E-08;4.54002E-07
732;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;high. pop.;kg;4.50962E-07;x;4.24127E-07;2.68348E-08
733;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;low. pop.;kg;0.000395981;x;0.000393989;1.9917E-06
734;NMVOC, non-methane volatile organic compounds, unspecified origin;Air;stratosphere + troposphere;kg;7.95762E-14;x;7.61517E-14;3.42453E-15
735;Noble gases, radioactive, unspecified;Air;low. pop.;Bq;80.32419715;x;57.76466141;22.55953574
736;o-Xylene;Eau;;kg;8.78357E-16;x;7.08902E-16;1.69455E-16
737;Occupation, arable, non-irrigated;Brut;land;m2a;3.65524E-08;x;1.62068E-08;2.03456E-08
738;Occupation, construction site;Brut;land;m2a;3.6419E-07;x;2.59298E-07;1.04893E-07
739;Occupation, dump site;Brut;land;m2a;1.47834E-06;x;1.32442E-06;1.53923E-07
740;Occupation, dump site, benthos;Brut;land;m2a;9.17477E-07;x;6.36515E-07;2.80962E-07
741;Occupation, forest, intensive;Brut;land;m2a;4.44731E-07;x;3.9806E-07;4.66702E-08
742;Occupation, forest, intensive, normal;Brut;land;m2a;1.45472E-05;x;1.23935E-05;2.15376E-06
743;Occupation, forest, intensive, short-cycle;Brut;land;m2a;4.78961E-08;x;3.20897E-08;1.58064E-08
744;Occupation, industrial area;Brut;land;m2a;8.22135E-06;x;5.65863E-06;2.56272E-06
745;Occupation, industrial area, benthos;Brut;land;m2a;7.34949E-09;x;4.90146E-09;2.44803E-09
746;Occupation, industrial area, built up;Brut;land;m2a;1.02061E-06;x;8.45855E-07;1.74757E-07
747;Occupation, industrial area, vegetation;Brut;land;m2a;4.31114E-07;x;3.37718E-07;9.3396E-08
748;Occupation, mineral extraction site;Brut;land;m2a;9.49849E-07;x;6.71334E-07;2.78515E-07
749;Occupation, permanent crop, fruit, intensive;Brut;land;m2a;6.88031E-08;x;4.60492E-08;2.27539E-08
750;Occupation, shrub land, sclerophyllous;Brut;land;m2a;7.22502E-08;x;6.79411E-08;4.30908E-09
751;Occupation, traffic area, rail embankment;Brut;land;m2a;2.34699E-07;x;9.10634E-08;1.43635E-07
752;Occupation, traffic area, rail network;Brut;land;m2a;2.59523E-07;x;1.00695E-07;1.58828E-07
753;Occupation, traffic area, road embankment;Brut;land;m2a;2.27363E-07;x;1.47156E-07;8.02076E-08
754;Occupation, traffic area, road network;Brut;land;m2a;5.13377E-06;x;2.89673E-06;2.23704E-06
755;Occupation, urban, discontinuously built;Brut;land;m2a;2.70879E-10;x;1.7487E-10;9.6009E-11
756;Occupation, water bodies, artificial;Brut;land;m2a;1.0971E-06;x;7.73781E-07;3.23315E-07
757;Occupation, water courses, artificial;Brut;land;m2a;2.39752E-06;x;1.02323E-06;1.37429E-06
758;Oil, crude;Brut;in ground;kg;0.00288179;x;0.00171342;0.001168369
759;Oils, biogenic;Sol;;kg;1.6993E-10;x;6.5933E-11;1.03997E-10
760;Oils, biogenic;Sol;forestry;kg;1.31726E-10;x;1.10855E-10;2.08713E-11
761;Oils, unspecified;Eau;;kg;1.63524E-09;x;1.09159E-09;5.43653E-10
762;Oils, unspecified;Eau;ocean;kg;1.76712E-06;x;1.14331E-06;6.23814E-07
763;Oils, unspecified;Eau;river;kg;8.97055E-06;x;6.18366E-06;2.78689E-06
764;Oils, unspecified;Sol;;kg;5.22266E-08;x;3.48306E-08;1.73959E-08
765;Oils, unspecified;Sol;forestry;kg;1.11325E-05;x;7.69809E-06;3.43442E-06
766;Oils, unspecified;Sol;industrial;kg;3.09354E-10;x;2.10375E-10;9.89795E-11
767;Olivine;Brut;in ground;kg;3.33335E-11;x;3.17744E-11;1.55909E-12
768;Orbencarb;Sol;agricultural;kg;2.12935E-13;x;1.78478E-13;3.4457E-14
769;Ozone;Air;;kg;2.90448E-09;x;2.11465E-09;7.89827E-10
770;Ozone;Air;high. pop.;kg;2.97121E-12;x;2.7572E-12;2.14005E-13
771;Ozone;Air;low. pop.;kg;2.72562E-14;x;2.132E-14;5.93624E-15
772;PAH, polycyclic aromatic hydrocarbons;Air;;kg;1.32489E-10;x;1.08897E-10;2.35919E-11
773;PAH, polycyclic aromatic hydrocarbons;Air;high. pop.;kg;1.74673E-11;x;1.45303E-11;2.93697E-12
774;PAH, polycyclic aromatic hydrocarbons;Air;low. pop.;kg;5.95745E-11;x;3.90762E-11;2.04983E-11
775;PAH, polycyclic aromatic hydrocarbons;Eau;ocean;kg;4.13767E-10;x;2.86196E-10;1.2757E-10
776;PAH, polycyclic aromatic hydrocarbons;Eau;river;kg;5.83571E-10;x;3.44459E-10;2.39112E-10
777;Particulates, < 2.5 um;Air;;kg;1.0665E-06;x;3.81213E-08;1.02838E-06
778;Particulates, < 2.5 um;Air;high. pop.;kg;1.85359E-07;x;1.39649E-07;4.57107E-08
779;Particulates, < 2.5 um;Air;low. pop.;kg;6.26728E-07;x;5.17475E-07;1.09253E-07
780;Particulates, < 2.5 um;Air;stratosphere + troposphere;kg;4.50686E-15;x;4.31291E-15;1.93947E-16
781;Particulates, > 10 um;Air;;kg;2.24032E-07;x;8.41317E-09;2.15619E-07
782;Particulates, > 10 um;Air;high. pop.;kg;7.53991E-08;x;5.39032E-08;2.14959E-08
783;Particulates, > 10 um;Air;low. pop.;kg;5.64736E-07;x;4.5317E-07;1.11566E-07
784;Particulates, > 2.5 um, and < 10um;Air;;kg;2.4942E-07;x;9.52788E-09;2.39892E-07
785;Particulates, > 2.5 um, and < 10um;Air;high. pop.;kg;3.83718E-08;x;3.26438E-08;5.72803E-09
786;Particulates, > 2.5 um, and < 10um;Air;low. pop.;kg;3.7148E-07;x;3.27948E-07;4.35315E-08
787;Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;3.99848E-11;x;3.89452E-11;1.03966E-12
788;Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;9.60907E-11;x;9.35922E-11;2.49852E-12
789;Peat;Brut;biotic;kg;6.86422E-07;x;6.85839E-07;5.83005E-10
790;Pentane;Air;;kg;4.99826E-13;x;4.03399E-13;9.64272E-14
791;Pentane;Air;high. pop.;kg;2.12721E-07;x;1.25535E-07;8.71861E-08
792;Pentane;Air;low. pop.;kg;2.81717E-10;x;2.06859E-10;7.48584E-11
793;Phenol;Air;;kg;4.88524E-13;x;4.22183E-13;6.63409E-14
794;Phenol;Air;high. pop.;kg;1.6764E-11;x;1.6208E-11;5.5599E-13
795;Phenol;Air;low. pop.;kg;2.14311E-11;x;1.48232E-11;6.60789E-12
796;Phenol;Eau;;kg;1.36567E-10;x;1.35225E-10;1.34288E-12
797;Phenol;Eau;ocean;kg;6.5274E-09;x;4.51471E-09;2.0127E-09
798;Phenol;Eau;river;kg;9.84714E-09;x;5.81377E-09;4.03337E-09
799;Phenol, 2,4-dichloro-;Air;high. pop.;kg;1.94274E-16;x;1.26189E-16;6.80846E-17
800;Phenol, pentachloro-;Air;high. pop.;kg;1.40252E-15;x;1.08724E-15;3.15282E-16
801;Phenol, pentachloro-;Air;low. pop.;kg;2.14933E-12;x;1.57118E-12;5.78147E-13
802;Phosphate;Eau;groundwater;kg;1.33166E-07;x;1.01868E-07;3.12974E-08
803;Phosphate;Eau;ocean;kg;1.48267E-09;x;1.008E-09;4.74666E-10
804;Phosphate;Eau;river;kg;1.32444E-09;x;1.19157E-09;1.32871E-10
805;Phosphine;Air;high. pop.;kg;5.48234E-17;x;4.37344E-17;1.10889E-17
806;Phosphorus;Brut;in ground;kg;1.36066E-08;x;9.24619E-09;4.36043E-09
807;Phosphorus;Air;;kg;4.18684E-13;x;4.13987E-13;4.69652E-15
808;Phosphorus;Air;high. pop.;kg;7.16925E-11;x;6.4795E-11;6.89747E-12
809;Phosphorus;Air;low. pop.;kg;2.0164E-12;x;1.57877E-12;4.37622E-13
810;Phosphorus;Eau;;kg;1.3656E-10;x;1.35217E-10;1.34264E-12
811;Phosphorus;Eau;groundwater;kg;2.99413E-13;x;2.0061E-13;9.88025E-14
812;Phosphorus;Eau;ocean;kg;4.18415E-10;x;2.91192E-10;1.27223E-10
813;Phosphorus;Eau;river;kg;5.0359E-10;x;2.87277E-10;2.16313E-10
814;Phosphorus;Sol;agricultural;kg;1.28409E-10;x;1.03524E-10;2.48845E-11
815;Phosphorus;Sol;industrial;kg;3.81476E-09;x;2.50239E-09;1.31236E-09
816;Phosphorus, 18% in apatite, 4% in crude ore, in ground;Brut;in ground;kg;3.0809E-08;x;2.09544E-08;9.85457E-09
817;Pirimicarb;Sol;agricultural;kg;6.46389E-15;x;2.64792E-15;3.81597E-15
818;Platinum;Air;high. pop.;kg;5.33945E-18;x;2.33516E-18;3.00429E-18
819;Platinum;Air;low. pop.;kg;1.12234E-16;x;8.0777E-17;3.1457E-17
820;Plutonium-238;Air;low. pop.;Bq;1.14025E-12;x;8.1999E-13;3.20261E-13
821;Plutonium-alpha;Air;low. pop.;Bq;2.61389E-12;x;1.87974E-12;7.34148E-13
822;Polonium-210;Air;;Bq;1.02994E-13;x;7.25447E-14;3.0449E-14
823;Polonium-210;Air;high. pop.;Bq;5.26955E-05;x;5.21624E-05;5.33069E-07
824;Polonium-210;Air;low. pop.;Bq;7.47072E-05;x;5.43027E-05;2.04046E-05
825;Polonium-210;Eau;groundwater;Bq;1.13171E-07;x;7.69804E-08;3.61903E-08
826;Polonium-210;Eau;ocean;Bq;0.000134128;x;9.11879E-05;4.29398E-05
827;Polonium-210;Eau;river;Bq;1.89536E-05;x;1.3996E-05;4.95765E-06
828;Polychlorinated biphenyls;Air;;kg;8.29961E-13;x;6.91599E-13;1.38362E-13
829;Polychlorinated biphenyls;Air;high. pop.;kg;2.31009E-18;x;1.84292E-18;4.67171E-19
830;Potassium;Air;high. pop.;kg;3.12207E-09;x;2.66064E-09;4.61428E-10
831;Potassium;Air;low. pop.;kg;3.48043E-11;x;2.82049E-11;6.59938E-12
832;Potassium;Sol;agricultural;kg;7.1412E-10;x;5.75731E-10;1.38388E-10
833;Potassium;Sol;industrial;kg;2.67026E-08;x;1.7516E-08;9.18656E-09
834;Potassium-40;Air;;Bq;1.38637E-14;x;9.76508E-15;4.09861E-15
835;Potassium-40;Air;high. pop.;Bq;8.36946E-06;x;8.2848E-06;8.46599E-08
836;Potassium-40;Air;low. pop.;Bq;9.37581E-06;x;6.85907E-06;2.51674E-06
837;Potassium-40;Eau;groundwater;Bq;8.98901E-09;x;6.1145E-09;2.87451E-09
838;Potassium-40;Eau;ocean;Bq;1.06232E-05;x;7.22228E-06;3.40093E-06
839;Potassium-40;Eau;river;Bq;2.37927E-05;x;1.75693E-05;6.22339E-06
840;Potassium chloride;Brut;in ground;kg;2.43253E-09;x;1.64319E-09;7.89341E-10
841;Potassium, ion;Eau;groundwater;kg;2.16078E-08;x;1.59098E-08;5.69801E-09
842;Potassium, ion;Eau;ocean;kg;2.19953E-07;x;1.52147E-07;6.78053E-08
843;Potassium, ion;Eau;river;kg;5.37698E-07;x;3.2142E-07;2.16278E-07
844;Propanal;Air;;kg;1.52555E-20;x;1.23125E-20;2.94305E-21
845;Propanal;Air;high. pop.;kg;1.95957E-13;x;1.27012E-13;6.89452E-14
846;Propanal;Eau;river;kg;1.29733E-16;x;1.01122E-16;2.86115E-17
847;Propane;Air;;kg;3.0641E-13;x;2.47296E-13;5.91142E-14
848;Propane;Air;high. pop.;kg;1.65161E-07;x;9.74056E-08;6.7755E-08
849;Propane;Air;low. pop.;kg;1.02067E-08;x;7.5342E-09;2.67255E-09
850;Propene;Air;;kg;3.61182E-16;x;2.91502E-16;6.96809E-17
851;Propene;Air;high. pop.;kg;8.30713E-09;x;5.05125E-09;3.25588E-09
852;Propene;Air;low. pop.;kg;9.40502E-11;x;7.14091E-11;2.26411E-11
853;Propene;Eau;river;kg;4.68904E-10;x;3.64387E-10;1.04516E-10
854;Propionic acid;Air;;kg;6.95412E-15;x;5.61252E-15;1.3416E-15
855;Propionic acid;Air;high. pop.;kg;3.09676E-11;x;2.6155E-11;4.8126E-12
856;Propionic acid;Eau;river;kg;5.15957E-16;x;3.23346E-16;1.92611E-16
857;Propylamine;Air;high. pop.;kg;2.16261E-17;x;1.68563E-17;4.76974E-18
858;Propylamine;Eau;river;kg;5.19024E-17;x;4.04552E-17;1.14472E-17
859;Propylene oxide;Air;high. pop.;kg;5.65854E-11;x;5.0117E-11;6.46839E-12
860;Propylene oxide;Eau;river;kg;1.36154E-10;x;1.20591E-10;1.55639E-11
861;Protactinium-234;Air;low. pop.;Bq;1.15234E-06;x;8.18793E-07;3.33552E-07
862;Protactinium-234;Eau;river;Bq;2.12421E-05;x;1.50934E-05;6.14878E-06
863;Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;9.24495E-13;x;8.99336E-13;2.51587E-14
864;Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;3.31416E-12;x;3.22397E-12;9.01896E-14
865;Radioactive species, alpha emitters;Eau;river;Bq;2.63366E-07;x;1.78972E-07;8.43944E-08
866;Radioactive species, Nuclides, unspecified;Eau;ocean;Bq;0.008117069;x;0.005837345;0.002279724
867;Radioactive species, Nuclides, unspecified;Eau;river;Bq;2.42241E-05;x;1.70168E-05;7.20736E-06
868;Radioactive species, other beta emitters;Air;high. pop.;Bq;7.26303E-05;x;2.45113E-05;4.8119E-05
869;Radioactive species, other beta emitters;Air;low. pop.;Bq;4.5935E-08;x;3.32146E-08;1.27204E-08
870;Radium-224;Eau;ocean;Bq;0.002607459;x;0.001803058;0.000804401
871;Radium-224;Eau;river;Bq;0.006038613;x;0.003563345;0.002475268
872;Radium-226;Air;;Bq;1.45475E-14;x;1.02468E-14;4.30075E-15
873;Radium-226;Air;high. pop.;Bq;7.43957E-06;x;7.36431E-06;7.52557E-08
874;Radium-226;Air;low. pop.;Bq;4.82332E-05;x;3.44306E-05;1.38026E-05
875;Radium-226;Eau;;Bq;5.27013E-08;x;4.25338E-08;1.01674E-08
876;Radium-226;Eau;groundwater;Bq;8.34229E-08;x;5.6746E-08;2.66769E-08
