SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:48;;;
Projet;_Forest resources database;;;;;;;
;;;;;;;;
;;;;;;;;
Calculation: ;Analyser;;;;;;;
Results: ;Inventaire;;;;;;;
Product: ;1 m3 _Oak industrial roundwood, manually felled, 80% water on dry mass basis, in forest/FR U (of project _Forest resources database);;;;;;;
Méthode: ;;;;;;;;
Indicateur: ;Inventaire;;;;;;;
Unité: ;?;;;;;;;
Compartiment: ;Tous les compartiments;;;;;;;
Per sub-compartment: ;Oui;;;;;;;
Default units: ;Non;;;;;;;
Exclure les processus d'infrastructure: ;Non;;;;;;;
Exclure les émissions à long terme: ;Oui;;;;;;;
Sorted on item: ;Substance;;;;;;;
Sort order: ;Croissant;;;;;;;
;;;;;;;;
N°;Substance;Compartiment;Sous-compartiment;Unité;Total;_Oak industrial roundwood, manually felled, 80% water on dry mass basis, in forest/FR U;_Power sawing, without catalytic converter/hr/RER_357XP/Husqvarna U (2009);Operation, passenger car, diesel, fleet average/RER S
811;Phosphorus;Air;low. pop.;kg;5.64892E-10;x;5.20237E-10;4.46553E-11
812;Phosphorus;Eau;;kg;4.92799E-08;x;4.91429E-08;1.37004E-10
813;Phosphorus;Eau;groundwater;kg;1.04141E-10;x;9.40588E-11;1.00819E-11
814;Phosphorus;Eau;ocean;kg;1.63133E-07;x;1.50151E-07;1.2982E-08
815;Phosphorus;Eau;river;kg;1.62616E-07;x;1.40544E-07;2.20727E-08
816;Phosphorus;Sol;agricultural;kg;4.39981E-08;x;4.14588E-08;2.53924E-09
817;Phosphorus;Sol;industrial;kg;1.43274E-06;x;1.29883E-06;1.33915E-07
818;Phosphorus, 18% in apatite, 4% in crude ore, in ground;Brut;in ground;kg;1.23178E-05;x;1.13122E-05;1.00557E-06
819;Pirimicarb;Sol;agricultural;kg;1.71073E-12;x;1.32134E-12;3.89384E-13
820;Platinum;Air;high. pop.;kg;1.56944E-15;x;1.26288E-15;3.06561E-16
821;Platinum;Air;low. pop.;kg;4.80525E-14;x;4.48426E-14;3.2099E-15
822;Plutonium-238;Air;low. pop.;Bq;4.74773E-10;x;4.42093E-10;3.26797E-11
823;Plutonium-alpha;Air;low. pop.;Bq;1.08836E-09;x;1.01344E-09;7.4913E-11
824;Polonium-210;Air;;Bq;4.37306E-11;x;4.06236E-11;3.10704E-12
825;Polonium-210;Air;high. pop.;Bq;0.006416151;x;0.006361757;5.43948E-05
826;Polonium-210;Air;low. pop.;Bq;0.032332879;x;0.030250781;0.002082098
827;Polonium-210;Eau;groundwater;Bq;4.52244E-05;x;4.15315E-05;3.69289E-06
828;Polonium-210;Eau;ocean;Bq;0.053543255;x;0.049161642;0.004381613
829;Polonium-210;Eau;river;Bq;0.008100889;x;0.007595007;0.000505883
830;Polychlorinated biphenyls;Air;;kg;1.86709E-10;x;1.7259E-10;1.41186E-11
831;Polychlorinated biphenyls;Air;high. pop.;kg;4.61595E-15;x;4.56828E-15;4.76705E-17
832;Potassium;Air;high. pop.;kg;8.97715E-07;x;8.5063E-07;4.70845E-08
833;Potassium;Air;low. pop.;kg;8.45074E-09;x;7.77733E-09;6.73407E-10
834;Potassium;Sol;agricultural;kg;2.44686E-07;x;2.30565E-07;1.41213E-08
835;Potassium;Sol;industrial;kg;1.00289E-05;x;9.09153E-06;9.37405E-07
836;Potassium-40;Air;;Bq;5.88643E-12;x;5.4682E-12;4.18226E-13
837;Potassium-40;Air;high. pop.;Bq;0.001019051;x;0.001010412;8.63876E-06
838;Potassium-40;Air;low. pop.;Bq;0.004085543;x;0.003828733;0.00025681
839;Potassium-40;Eau;groundwater;Bq;3.59213E-06;x;3.29881E-06;2.93317E-07
840;Potassium-40;Eau;ocean;Bq;0.004240735;x;0.003893701;0.000347034
841;Potassium-40;Eau;river;Bq;0.010169003;x;0.009533963;0.00063504
842;Potassium chloride;Brut;in ground;kg;1.34874E-06;x;1.26819E-06;8.0545E-08
843;Potassium, ion;Eau;groundwater;kg;9.40011E-06;x;8.81868E-06;5.8143E-07
844;Potassium, ion;Eau;ocean;kg;8.58378E-05;x;7.89189E-05;6.9189E-06
845;Potassium, ion;Eau;river;kg;0.000187343;x;0.000165274;2.20692E-05
846;Propanal;Air;;kg;6.4979E-18;x;6.19759E-18;3.00311E-19
847;Propanal;Air;high. pop.;kg;6.52925E-11;x;5.82573E-11;7.03523E-12
848;Propanal;Eau;river;kg;3.58469E-14;x;3.29274E-14;2.91954E-15
849;Propane;Air;;kg;1.30512E-10;x;1.2448E-10;6.03207E-12
850;Propane;Air;high. pop.;kg;5.6933E-05;x;5.00192E-05;6.91377E-06
851;Propane;Air;low. pop.;kg;4.34679E-06;x;4.07408E-06;2.72709E-07
852;Propene;Air;;kg;1.53842E-13;x;1.46732E-13;7.1103E-15
853;Propene;Air;high. pop.;kg;2.78746E-06;x;2.45523E-06;3.32233E-07
854;Propene;Air;low. pop.;kg;3.03687E-08;x;2.80583E-08;2.31031E-09
855;Propene;Eau;river;kg;1.29436E-07;x;1.18771E-07;1.06649E-08
856;Propionic acid;Air;;kg;2.96201E-12;x;2.82511E-12;1.36898E-13
857;Propionic acid;Air;high. pop.;kg;1.72815E-08;x;1.67904E-08;4.91081E-10
858;Propionic acid;Eau;river;kg;1.72538E-13;x;1.52884E-13;1.96542E-14
859;Propylamine;Air;high. pop.;kg;5.9756E-15;x;5.4889E-15;4.86708E-16
860;Propylamine;Eau;river;kg;1.43413E-14;x;1.31732E-14;1.16808E-15
861;Propylene oxide;Air;high. pop.;kg;2.03759E-08;x;1.97159E-08;6.60039E-10
862;Propylene oxide;Eau;river;kg;4.90247E-08;x;4.74366E-08;1.58815E-09
863;Protactinium-234;Air;low. pop.;Bq;0.000474144;x;0.000440108;3.40359E-05
864;Protactinium-234;Eau;river;Bq;0.008739198;x;0.008111772;0.000627427
865;Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;3.3563E-10;x;3.33062E-10;2.56721E-12
866;Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;1.20318E-09;x;1.19397E-09;9.20302E-12
867;Radioactive species, alpha emitters;Eau;river;Bq;0.000105222;x;9.66107E-05;8.61167E-06
868;Radioactive species, Nuclides, unspecified;Eau;ocean;Bq;3.379763651;x;3.147138733;0.232624918
869;Radioactive species, Nuclides, unspecified;Eau;river;Bq;0.010281874;x;0.009546429;0.000735445
870;Radioactive species, other beta emitters;Air;high. pop.;Bq;0.016984402;x;0.012074297;0.004910105
871;Radioactive species, other beta emitters;Air;low. pop.;Bq;2.01104E-05;x;1.88124E-05;1.298E-06
872;Radium-224;Eau;ocean;Bq;1.017623449;x;0.935541679;0.08208177
873;Radium-224;Eau;river;Bq;2.100427791;x;1.84784943;0.252578361
874;Radium-226;Air;;Bq;6.17667E-12;x;5.73782E-12;4.38852E-13
875;Radium-226;Air;high. pop.;Bq;0.00090583;x;0.000898151;7.67915E-06
876;Radium-226;Air;low. pop.;Bq;0.020064016;x;0.01865559;0.001408426
877;Radium-226;Eau;;Bq;2.24473E-05;x;2.14098E-05;1.03749E-06
878;Radium-226;Eau;groundwater;Bq;3.33369E-05;x;3.06148E-05;2.72213E-06
879;Radium-226;Eau;ocean;Bq;1.667638239;x;1.533075551;0.134562689
880;Radium-226;Eau;river;Bq;8.801379246;x;8.006694;0.794685246
881;Radium-228;Air;;Bq;1.83014E-12;x;1.7001E-12;1.30032E-13
882;Radium-228;Air;high. pop.;Bq;0.004906515;x;0.004864939;4.15765E-05
883;Radium-228;Air;low. pop.;Bq;0.00154864;x;0.001451233;9.74071E-05
884;Radium-228;Eau;;Bq;3.1587E-05;x;3.01271E-05;1.45989E-06
885;Radium-228;Eau;ocean;Bq;2.0351918;x;1.871030029;0.16416177
886;Radium-228;Eau;river;Bq;4.20076653;x;3.695627513;0.505139016
887;Radon-220;Air;;Bq;1.28462E-10;x;1.19334E-10;9.12724E-12
888;Radon-220;Air;high. pop.;Bq;7.55226E-05;x;7.48795E-05;6.43184E-07
889;Radon-220;Air;low. pop.;Bq;0.187539853;x;0.175788213;0.011751639
890;Radon-222;Air;;Bq;7.21499E-11;x;6.70236E-11;5.12628E-12
891;Radon-222;Air;high. pop.;Bq;7.55072E-05;x;7.48652E-05;6.42051E-07
892;Radon-222;Air;low. pop.;Bq;1491.594805;x;1382.867133;108.7276721
893;Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;3.31547E-10;x;3.29123E-10;2.42469E-12
894;Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;1.03847E-09;x;1.03087E-09;7.59435E-12
895;Rhenium;Brut;in ground;kg;1.70789E-09;x;1.70343E-09;4.45739E-12
896;Rubidium;Eau;ocean;kg;2.03519E-07;x;1.87103E-07;1.64162E-08
897;Rubidium;Eau;river;kg;4.20077E-07;x;3.69563E-07;5.05139E-08
898;Ruthenium-103;Air;low. pop.;Bq;6.70357E-10;x;5.31463E-10;1.38893E-10
899;Ruthenium-103;Eau;river;Bq;6.51305E-07;x;5.16358E-07;1.34947E-07
900;Sand;Brut;in ground;kg;8.52675E-07;x;8.20837E-07;3.18388E-08
901;Scandium;Air;high. pop.;kg;9.51082E-11;x;9.43022E-11;8.06034E-13
902;Scandium;Air;low. pop.;kg;2.64555E-11;x;2.43899E-11;2.06563E-12
903;Scandium;Eau;groundwater;kg;5.60778E-09;x;5.26042E-09;3.47353E-10
904;Scandium;Eau;river;kg;4.20672E-09;x;3.97609E-09;2.30624E-10
905;Selenium;Air;;kg;1.06473E-09;x;4.26208E-11;1.0221E-09
906;Selenium;Air;high. pop.;kg;2.20656E-08;x;2.04518E-08;1.61375E-09
907;Selenium;Air;low. pop.;kg;1.6222E-08;x;1.52428E-08;9.79206E-10
908;Selenium;Air;stratosphere + troposphere;kg;6.08694E-16;x;6.03486E-16;5.20808E-18
909;Selenium;Eau;;kg;3.76803E-14;x;3.59388E-14;1.74149E-15
910;Selenium;Eau;groundwater;kg;1.18764E-08;x;1.11473E-08;7.29106E-10
911;Selenium;Eau;ocean;kg;6.31966E-09;x;5.81668E-09;5.02979E-10
912;Selenium;Eau;river;kg;1.09609E-08;x;9.89075E-09;1.07016E-09
913;Shale;Brut;in ground;kg;8.08814E-08;x;7.96259E-08;1.25551E-09
914;Silicon;Air;;kg;2.65511E-15;x;2.44077E-15;2.14336E-16
915;Silicon;Air;high. pop.;kg;1.22797E-06;x;1.2147E-06;1.32769E-08
916;Silicon;Air;low. pop.;kg;1.39811E-07;x;1.30881E-07;8.93001E-09
917;Silicon;Eau;groundwater;kg;7.40055E-06;x;6.93642E-06;4.64134E-07
918;Silicon;Eau;ocean;kg;6.15317E-09;x;5.55223E-09;6.0094E-10
919;Silicon;Eau;river;kg;9.83423E-06;x;9.63797E-06;1.96259E-07
920;Silicon;Sol;agricultural;kg;4.20404E-07;x;3.98158E-07;2.22462E-08
921;Silicon;Sol;industrial;kg;2.86544E-06;x;2.59762E-06;2.67822E-07
922;Silicon tetrafluoride;Air;low. pop.;kg;9.30306E-11;x;8.54339E-11;7.59665E-12
923;Silver;Air;high. pop.;kg;1.65763E-11;x;1.54385E-11;1.13779E-12
924;Silver;Air;low. pop.;kg;6.47476E-14;x;6.15556E-14;3.19202E-15
925;Silver-110;Air;low. pop.;Bq;6.6437E-09;x;5.26716E-09;1.37654E-09
926;Silver-110;Eau;river;Bq;0.005534465;x;0.004855358;0.000679108
927;Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground;Brut;in ground;kg;1.00253E-08;x;9.91668E-09;1.08636E-10
928;Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground;Brut;in ground;kg;7.15247E-09;x;7.07491E-09;7.75617E-11
929;Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground;Brut;in ground;kg;6.60278E-10;x;6.53124E-10;7.15473E-12
930;Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground;Brut;in ground;kg;1.508E-09;x;1.49166E-09;1.63408E-11
931;Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground;Brut;in ground;kg;1.47809E-09;x;1.46207E-09;1.60166E-11
932;Silver, Ag 9.7E-4%, Au 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore, in ground;Brut;in ground;kg;9.75328E-10;x;9.6476E-10;1.05686E-11
933;Silver, ion;Eau;;kg;3.55429E-11;x;3.39002E-11;1.64268E-12
934;Silver, ion;Eau;groundwater;kg;3.22212E-10;x;3.02742E-10;1.94701E-11
935;Silver, ion;Eau;ocean;kg;1.22109E-08;x;1.1226E-08;9.84978E-10
936;Silver, ion;Eau;river;kg;3.85644E-08;x;3.33744E-08;5.19002E-09
937;Sodium;Air;;kg;1.1935E-11;x;1.08559E-11;1.07908E-12
938;Sodium;Air;high. pop.;kg;1.32553E-06;x;1.22914E-06;9.63927E-08
939;Sodium;Air;low. pop.;kg;4.75454E-09;x;4.37129E-09;3.83258E-10
940;Sodium;Sol;;kg;1.14875E-07;x;9.48282E-08;2.00473E-08
941;Sodium;Sol;industrial;kg;5.73093E-05;x;5.19527E-05;5.35662E-06
942;Sodium-24;Eau;river;Bq;2.33544E-05;x;1.85155E-05;4.83893E-06
943;Sodium chlorate;Air;high. pop.;kg;1.04334E-09;x;9.58263E-10;8.50774E-11
944;Sodium chloride;Brut;in ground;kg;0.000820645;x;0.000746442;7.42031E-05
945;Sodium dichromate;Air;high. pop.;kg;4.83453E-10;x;4.35483E-10;4.79697E-11
946;Sodium formate;Air;high. pop.;kg;1.73875E-11;x;1.69032E-11;4.84283E-13
947;Sodium formate;Eau;river;kg;4.17728E-11;x;4.06093E-11;1.16346E-12
948;Sodium hydroxide;Air;high. pop.;kg;1.27099E-09;x;1.25784E-09;1.31493E-11
949;Sodium nitrate;Brut;in ground;kg;4.17455E-13;x;4.00675E-13;1.67804E-14
950;Sodium sulphate;Brut;in ground;kg;2.53979E-05;x;2.33174E-05;2.0805E-06
951;Sodium, ion;Eau;;kg;1.18708E-05;x;7.32523E-06;4.54556E-06
952;Sodium, ion;Eau;groundwater;kg;2.10981E-05;x;1.97815E-05;1.31668E-06
953;Sodium, ion;Eau;ocean;kg;0.006231596;x;0.005729077;0.000502519
954;Sodium, ion;Eau;river;kg;0.012818699;x;0.011278566;0.001540133
955;Solids, inorganic;Eau;groundwater;kg;0.000166721;x;0.000156223;1.04978E-05
956;Solids, inorganic;Eau;river;kg;1.07896E-05;x;9.89209E-06;8.97515E-07
957;Solved solids;Eau;;kg;7.53607E-07;x;7.18778E-07;3.48291E-08
958;Solved solids;Eau;groundwater;kg;5.94684E-06;x;5.57908E-06;3.67767E-07
959;Solved solids;Eau;river;kg;7.21969E-06;x;6.80146E-06;4.18226E-07
960;Stibnite;Brut;in ground;kg;1.10047E-12;x;7.82326E-13;3.1814E-13
961;Strontium;Air;;kg;2.18211E-17;x;2.02707E-17;1.55038E-18
962;Strontium;Air;high. pop.;kg;1.43435E-08;x;1.42218E-08;1.21656E-10
963;Strontium;Air;low. pop.;kg;1.75865E-08;x;1.64642E-08;1.12221E-09
964;Strontium;Eau;;kg;9.2463E-10;x;8.81896E-10;4.27344E-11
965;Strontium;Eau;groundwater;kg;4.98296E-07;x;4.67787E-07;3.05091E-08
966;Strontium;Eau;ocean;kg;3.6928E-05;x;3.39497E-05;2.97832E-06
967;Strontium;Eau;river;kg;7.60243E-05;x;6.68804E-05;9.14388E-06
968;Strontium;Sol;agricultural;kg;2.80592E-09;x;2.46538E-09;3.40536E-10
969;Strontium;Sol;industrial;kg;2.86544E-07;x;2.59762E-07;2.67822E-08
970;Strontium-89;Eau;river;Bq;0.00010146;x;8.77167E-05;1.37436E-05
971;Strontium-90;Eau;ocean;Bq;0.072020447;x;0.067063247;0.0049572
972;Strontium-90;Eau;river;Bq;4.700305049;x;4.403128;0.297177049
973;Styrene;Air;;kg;4.27632E-19;x;4.07868E-19;1.9764E-20
974;Styrene;Air;high. pop.;kg;1.42074E-09;x;1.29099E-09;1.29749E-10
975;Styrene;Air;low. pop.;kg;1.23627E-11;x;1.15808E-11;7.81867E-13
976;Sulfate;Air;;kg;3.64852E-10;x;3.30897E-10;3.39545E-11
977;Sulfate;Air;high. pop.;kg;2.89473E-06;x;2.65099E-06;2.43744E-07
978;Sulfate;Air;low. pop.;kg;3.56567E-08;x;3.30967E-08;2.55995E-09
979;Sulfate;Eau;;kg;3.76359E-08;x;3.41988E-08;3.43706E-09
980;Sulfate;Eau;groundwater;kg;0.000631746;x;0.000598383;3.33631E-05
981;Sulfate;Eau;ocean;kg;0.000114643;x;0.000105414;9.22975E-06
982;Sulfate;Eau;river;kg;0.000216944;x;0.000199927;1.70173E-05
983;Sulfide;Eau;ocean;kg;4.33739E-08;x;3.99283E-08;3.44555E-09
984;Sulfide;Eau;river;kg;3.29846E-08;x;2.82633E-08;4.72137E-09
985;Sulfite;Eau;river;kg;2.15969E-07;x;2.02317E-07;1.36521E-08
986;Sulfur;Brut;in ground;kg;4.54073E-07;x;4.37283E-07;1.67901E-08
987;Sulfur;Eau;;kg;4.49489E-11;x;4.28714E-11;2.0775E-12
988;Sulfur;Eau;ocean;kg;2.86729E-07;x;2.63668E-07;2.30607E-08
989;Sulfur;Eau;river;kg;1.0829E-05;x;9.92989E-06;8.99073E-07
990;Sulfur;Sol;agricultural;kg;6.64625E-08;x;6.3667E-08;2.79543E-09
991;Sulfur;Sol;industrial;kg;1.7193E-05;x;1.5586E-05;1.60697E-06
992;Sulfur dioxide;Air;;kg;3.07156E-05;x;1.82011E-05;1.25145E-05
993;Sulfur dioxide;Air;high. pop.;kg;0.001376435;x;0.00129063;8.58051E-05
994;Sulfur dioxide;Air;low. pop.;kg;0.003701129;x;0.003456961;0.000244169
995;Sulfur dioxide;Air;stratosphere + troposphere;kg;6.08694E-11;x;6.03486E-11;5.20808E-13
996;Sulfur hexafluoride;Air;;kg;1.99778E-08;x;1.88337E-08;1.14407E-09
997;Sulfur hexafluoride;Air;low. pop.;kg;5.04227E-07;x;5.04226E-07;5.15089E-13
998;Sulfur trioxide;Air;high. pop.;kg;4.80354E-12;x;4.32471E-12;4.7883E-13
999;Sulfuric acid;Air;high. pop.;kg;2.66105E-10;x;2.63344E-10;2.76144E-12
1000;Sulfuric acid;Air;low. pop.;kg;1.0216E-13;x;9.51609E-14;6.99893E-15
1001;Sulfuric acid;Sol;agricultural;kg;1.64277E-13;x;1.6258E-13;1.69728E-15
1002;Suspended solids, unspecified;Eau;;kg;3.28382E-06;x;3.04251E-06;2.41318E-07
1003;Suspended solids, unspecified;Eau;ocean;kg;0.000811602;x;0.000746934;6.46672E-05
1004;Suspended solids, unspecified;Eau;river;kg;5.24438E-05;x;4.65585E-05;5.88529E-06
1005;t-Butyl methyl ether;Air;high. pop.;kg;1.28054E-05;x;1.28054E-05;7.63454E-12
1006;t-Butyl methyl ether;Eau;ocean;kg;1.33597E-07;x;1.22964E-07;1.06327E-08
1007;t-Butyl methyl ether;Eau;river;kg;1.96428E-07;x;1.96428E-07;1.41289E-13
1008;t-Butylamine;Air;high. pop.;kg;2.15418E-14;x;1.73445E-14;4.1973E-15
1009;t-Butylamine;Eau;river;kg;5.17012E-14;x;4.16273E-14;1.00739E-14
1010;Talc;Brut;in ground;kg;2.47667E-07;x;2.44334E-07;3.33366E-09
1011;Tantalum;Brut;in ground;kg;7.90111E-09;x;7.81627E-09;8.48402E-11
1012;Tebutam;Sol;agricultural;kg;5.50019E-12;x;4.32349E-12;1.1767E-12
1013;Technetium-99m;Eau;river;Bq;7.14569E-05;x;5.67294E-05;1.47275E-05
1014;Teflubenzuron;Sol;agricultural;kg;7.27962E-13;x;6.84557E-13;4.34054E-14
1015;Tellurium;Brut;in ground;kg;1.07287E-09;x;1.06123E-09;1.16344E-11
1016;Tellurium-123m;Eau;river;Bq;0.000100999;x;9.39599E-05;7.03912E-06
1017;Tellurium-132;Eau;river;Bq;1.78721E-07;x;1.41691E-07;3.70298E-08
1018;Terpenes;Air;low. pop.;kg;5.38639E-10;x;4.8645E-10;5.21888E-11
1019;Thallium;Air;;kg;6.17924E-11;x;5.47997E-11;6.99273E-12
1020;Thallium;Air;high. pop.;kg;1.1958E-10;x;1.18541E-10;1.039E-12
1021;Thallium;Air;low. pop.;kg;4.43426E-12;x;4.07745E-12;3.56807E-13
1022;Thallium;Eau;;kg;4.02983E-14;x;3.84358E-14;1.86256E-15
1023;Thallium;Eau;groundwater;kg;4.81318E-11;x;4.63688E-11;1.76304E-12
1024;Thallium;Eau;river;kg;4.11552E-10;x;3.85534E-10;2.60174E-11
1025;Thiram;Sol;agricultural;kg;2.45229E-12;x;2.21469E-12;2.376E-13
1026;Thorium;Air;high. pop.;kg;1.43418E-10;x;1.42203E-10;1.21507E-12
1027;Thorium;Air;low. pop.;kg;1.58812E-11;x;1.45748E-11;1.30643E-12
1028;Thorium-228;Air;;Bq;9.85453E-13;x;9.15435E-13;7.00176E-14
1029;Thorium-228;Air;high. pop.;Bq;0.000415163;x;0.000411644;3.51956E-06
1030;Thorium-228;Air;low. pop.;Bq;0.000834128;x;0.000781656;5.24721E-05
1031;Thorium-228;Eau;groundwater;Bq;3.64379E-07;x;3.34626E-07;2.97531E-08
1032;Thorium-228;Eau;ocean;Bq;4.070810109;x;3.742454699;0.32835541
1033;Thorium-228;Eau;river;Bq;8.401550764;x;7.391255027;1.010295738
1034;Thorium-230;Air;low. pop.;Bq;0.001921034;x;0.001781428;0.000139607
1035;Thorium-230;Eau;river;Bq;1.192398449;x;1.1067934;0.085605049
1036;Thorium-232;Air;;Bq;1.5486E-12;x;1.43857E-12;1.10027E-13
1037;Thorium-232;Air;high. pop.;Bq;0.000264196;x;0.000261956;2.23967E-06
1038;Thorium-232;Air;low. pop.;Bq;0.001311502;x;0.001228963;8.25386E-05
1039;Thorium-232;Eau;river;Bq;0.001895904;x;0.001777508;0.000118396
1040;Thorium-234;Air;low. pop.;Bq;0.000474235;x;0.000440192;3.4043E-05
1041;Thorium-234;Eau;river;Bq;0.008740106;x;0.008112608;0.000627498
1042;Tin;Brut;in ground;kg;3.6526E-07;x;3.59877E-07;5.38212E-09
1043;Tin;Air;;kg;7.26371E-10;x;6.93459E-10;3.29117E-11
1044;Tin;Air;high. pop.;kg;1.09402E-10;x;1.05579E-10;3.82231E-12
1045;Tin;Air;low. pop.;kg;2.8752E-08;x;2.84988E-08;2.53163E-10
1046;Tin;Sol;agricultural;kg;3.32723E-11;x;3.27321E-11;5.4023E-13
1047;Tin, ion;Eau;;kg;1.86607E-12;x;1.77985E-12;8.62176E-14
1048;Tin, ion;Eau;groundwater;kg;3.45626E-10;x;3.36123E-10;9.50365E-12
1049;Tin, ion;Eau;river;kg;9.45279E-10;x;9.079E-10;3.73786E-11
1050;TiO2, 54% in ilmenite, 2.6% in crude ore, in ground;Brut;in ground;kg;5.32546E-05;x;4.83059E-05;4.9487E-06
1051;TiO2, 95% in rutile, 0.40% in crude ore, in ground;Brut;in ground;kg;6.10061E-11;x;5.59725E-11;5.03369E-12
1052;Titanium;Air;;kg;1.43945E-10;x;1.32079E-10;1.18665E-11
1053;Titanium;Air;high. pop.;kg;2.90153E-08;x;2.86898E-08;3.25558E-10
1054;Titanium;Air;low. pop.;kg;2.44637E-09;x;2.24514E-09;2.01234E-10
1055;Titanium;Sol;agricultural;kg;6.19554E-09;x;5.83797E-09;3.57569E-10
1056;Titanium, ion;Eau;;kg;2.92891E-12;x;2.79354E-12;1.35366E-13
1057;Titanium, ion;Eau;groundwater;kg;4.44821E-09;x;4.17784E-09;2.70372E-10
1058;Titanium, ion;Eau;ocean;kg;9.3342E-10;x;8.40707E-10;9.27136E-11
1059;Titanium, ion;Eau;river;kg;1.22396E-08;x;1.15655E-08;6.74079E-10
1060;TOC, Total Organic Carbon;Eau;;kg;1.4936E-06;x;1.46625E-06;2.73523E-08
1061;TOC, Total Organic Carbon;Eau;ocean;kg;0.000709669;x;0.000645143;6.45256E-05
1062;TOC, Total Organic Carbon;Eau;river;kg;0.003302195;x;0.003023042;0.000279153
1063;Toluene;Air;;kg;1.21898E-06;x;1.23061E-08;1.20668E-06
1064;Toluene;Air;high. pop.;kg;2.12429E-05;x;2.02265E-05;1.01639E-06
1065;Toluene;Air;low. pop.;kg;1.83114E-07;x;1.67149E-07;1.59652E-08
1066;Toluene;Eau;;kg;2.68836E-11;x;2.56411E-11;1.24251E-12
1067;Toluene;Eau;ocean;kg;3.10581E-06;x;2.85571E-06;2.501E-07
1068;Toluene;Eau;river;kg;4.80295E-06;x;4.2143E-06;5.88653E-07
1069;Toluene, 2-chloro-;Air;high. pop.;kg;1.80491E-13;x;1.61996E-13;1.84946E-14
1070;Toluene, 2-chloro-;Eau;river;kg;3.73063E-13;x;3.35391E-13;3.76725E-14
1071;Transformation, from arable;Brut;land;m2;2.02374E-07;x;1.92785E-07;9.58916E-09
1072;Transformation, from arable, non-irrigated;Brut;land;m2;1.79447E-05;x;1.41084E-05;3.8363E-06
1073;Transformation, from arable, non-irrigated, fallow;Brut;land;m2;3.36232E-08;x;3.27818E-08;8.41479E-10
1074;Transformation, from dump site, inert material landfill;Brut;land;m2;8.77657E-07;x;8.28044E-07;4.96127E-08
1075;Transformation, from dump site, residual material landfill;Brut;land;m2;1.65342E-06;x;1.61755E-06;3.58684E-08
1076;Transformation, from dump site, sanitary landfill;Brut;land;m2;2.68755E-08;x;2.48464E-08;2.02916E-09
1077;Transformation, from dump site, slag compartment;Brut;land;m2;3.6738E-09;x;3.29915E-09;3.74654E-10
1078;Transformation, from forest;Brut;land;m2;0.001242811;x;0.001127321;0.000115489
1079;Transformation, from forest, extensive;Brut;land;m2;4.45335E-05;x;4.28207E-05;1.71284E-06
1080;Transformation, from forest, intensive, clear-cutting;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1081;Transformation, from industrial area;Brut;land;m2;7.23809E-07;x;6.65689E-07;5.81199E-08
1082;Transformation, from industrial area, benthos;Brut;land;m2;9.2467E-10;x;8.9816E-10;2.65096E-11
1083;Transformation, from industrial area, built up;Brut;land;m2;4.39326E-09;x;4.03453E-09;3.58737E-10
1084;Transformation, from industrial area, vegetation;Brut;land;m2;7.49426E-09;x;6.88231E-09;6.11953E-10
1085;Transformation, from mineral extraction site;Brut;land;m2;3.26228E-06;x;3.06361E-06;1.98667E-07
1086;Transformation, from pasture and meadow;Brut;land;m2;5.76555E-06;x;5.5202E-06;2.45355E-07
1087;Transformation, from pasture and meadow, intensive;Brut;land;m2;1.46339E-08;x;1.15031E-08;3.13076E-09
1088;Transformation, from sea and ocean;Brut;land;m2;0.000360073;x;0.000331391;2.8682E-05
1089;Transformation, from shrub land, sclerophyllous;Brut;land;m2;3.49335E-06;x;3.35906E-06;1.34288E-07
1090;Transformation, from tropical rain forest;Brut;land;m2;5.94525E-07;x;5.36922E-07;5.7603E-08
1091;Transformation, from unknown;Brut;land;m2;5.02764E-05;x;4.47445E-05;5.5319E-06
1092;Transformation, to arable;Brut;land;m2;3.77226E-06;x;3.58992E-06;1.82343E-07
1093;Transformation, to arable, non-irrigated;Brut;land;m2;1.796E-05;x;1.41205E-05;3.83949E-06
1094;Transformation, to arable, non-irrigated, fallow;Brut;land;m2;5.93024E-08;x;5.72669E-08;2.03553E-09
