species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
DOUGLAS;1039.45;1024.0;1052.0;0.044951871887660595;-0.16487477409671136;0.2554209116487251;5.63636578155175;4.9674128415585;6.76450071579628;24.293719511820854;24.154146341463207;24.453106796116497
EPICEA_COMMUN;2439.65;2411.0;2465.0;-0.06972549759695279;-0.23744017645358373;0.07306746963348074;8.56093690718814;8.156508748668005;9.08053108437022;21.820458536899448;21.662628759785687;21.936952068824215
EPICEA_DE_SITKA;113.75;107.0;120.0;0.11821233819411824;-0.46787081010094955;0.651566562763351;5.3900605722971875;4.040969174643265;8.6058769727195;21.172504579465805;20.746153846153835;21.65327102803739
ERABLE_A_FEUILLES_D_OBIER;114.98;105.0;124.0;0.2043407194782332;-0.11739544720367252;0.6029060591225808;3.805842189649025;2.8800393460428886;4.582348947814061;11.327092601115389;10.910619469026553;11.70833333333333
ERABLE_CHAMPETRE;456.26;437.0;477.0;0.040654058531558485;-0.14985740270689518;0.2394718931587609;6.779194550223808;6.126989053887468;7.515308589716043;13.22987331204403;13.045890410958894;13.40357142857141
ERABLE_SYCOMORE;578.74;556.0;597.0;0.11171728339651214;-0.09153789956751711;0.3280090474048039;7.787159645093919;6.976438455220826;8.608715805878852;16.870885180030303;16.6754816112084;17.054576856649394
FRENE_COMMUN;1647.97;1620.0;1676.0;-0.33698183868890513;-0.5298335121372658;-0.1549071876993344;10.880487128342498;10.039599304306225;11.759701244602248;18.904902419124276;18.764102564102892;19.034676434676793
HETRE;3970.73;3929.0;4005.0;-0.32568328946468744;-0.44373345193561076;-0.20461612334479948;10.148967211537924;9.71699282736453;10.64087065543179;18.888836452243304;18.780441877981445;18.98875281179705
HOUX;83.92;76.0;92.0;0.08963254174081967;-0.11218964582936874;0.3771754721433782;2.1158346715286114;1.6822866233544933;2.5300886793941766;7.624529254188801;7.455813953488373;7.831764705882349
MELEZE_D_EUROPE;332.41;325.0;341.0;-0.7402685267183319;-1.1383557554367905;-0.30394464955864475;9.970036249647974;8.798541448859607;11.188287729486204;20.327174788391762;20.06156156156158;20.643695014662747
MERISIER;510.28000000000003;490.0;531.0;-0.5823317160990173;-0.8110271449851615;-0.28188041475099146;8.686496406963318;7.846185522623282;9.788828007293716;15.179936686396845;14.950784313725492;15.401807228915679
NOISETIER_COUDRIER;409.38;389.0;431.0;0.04251972090497614;-0.07559453853971339;0.16343416887995627;2.6624555856612773;2.410636022122662;2.9295138734670028;8.977794761912682;8.892523364485983;9.067676767676764
ORME_CHAMPETRE;219.67000000000002;207.0;235.0;0.23237533719042774;-0.11775727426863658;0.5268839102330768;6.252562203184;5.322715839992454;7.236406201410195;11.234112879955807;10.97330097087379;11.495089285714291
PEUPLIER_CULTIVE;116.97;108.0;125.0;0.07553724580363884;-0.6235321556430912;0.7970158713092254;12.272817528531146;8.490335984188421;15.440169529730195;25.64514922049088;25.035042735042726;26.276229508196725
PIN_A_CROCHETS;230.98000000000002;223.0;236.0;-0.5175802602992221;-0.9848801708875978;-0.12380872747531264;5.673848461289362;4.707904076540577;6.88112680011872;10.64700660375327;10.46336206896551;10.86140350877193
PIN_D_ALEP;246.78;238.0;255.0;-0.04118608599769279;-0.3564047703877958;0.28691449739203406;3.0066205968880713;2.467504968869637;3.8023876187047922;12.576233942112854;12.379200000000003;12.736585365853658
PIN_LARICIO_DE_CORSE;430.18;419.0;439.0;-0.07411081198772491;-0.3684135621460206;0.24625377583527017;4.885942397742898;4.269278133453053;5.996664728635168;16.107018378795498;15.895205479452041;16.3775413711584
PIN_MARITIME;1367.6200000000001;1354.0;1384.0;-0.05845515840643671;-0.20368348345644505;0.07128982158121984;3.9645014482562124;3.649254639078692;4.29822142070318;17.633639453807486;17.539159292035432;17.717425885755635
PIN_NOIR_D_AUTRICHE;320.11;307.0;330.0;-0.08886889960703058;-0.4488418040009879;0.28359590423326586;5.587612846787157;4.534799389160077;7.095382594902827;14.58092029777492;14.341719745222935;14.794704049844233
PIN_SYLVESTRE;2279.92;2255.0;2307.0;-0.4238952443615259;-0.5504475292521587;-0.27627094093263654;7.591938456205699;6.946953110199019;8.312848888173436;15.828483796599926;15.757037037037025;15.920916777926147
ROBINIER_FAUX_ACACIA;564.96;549.0;582.0;0.0022849502813954026;-0.3064937197044808;0.29972545609262985;7.867787867600365;7.185132796933245;8.662684005035757;16.06901330702445;15.853723404255305;16.240653357531734
SAPIN_PECTINE;2517.37;2494.0;2545.0;-0.033798892184761495;-0.1589460809175688;0.1044119815695355;7.443280055388944;7.02333826090616;7.850585500857034;20.181159641400196;20.081225139220326;20.321050521251028
SAULE_MARSAULT;284.57;273.0;301.0;-0.3799896404940982;-0.6438688009040135;-0.11248240022325783;6.789883246273795;5.773170172097087;7.97969953846476;11.24665696100704;11.013380281690145;11.453003533568909
SORBIER_DES_OISELEURS;86.0;80.0;93.0;-0.2994789570876815;-0.6425757469265732;0.050414060578715475;3.8027268079898073;3.050324187245133;4.543313676325901;9.342553804765943;9.080681818181818;9.569047619047618
TILLEUL_A_GRANDES_FEUILLES;217.5;206.0;231.0;-0.04390680361221886;-0.44816776767026856;0.3712178344630798;8.300723400335107;6.7494778707504945;10.115466344294607;16.027899504946795;15.682296650717694;16.31737089201878
TILLEUL_A_PETITES_FEUILLES;218.06;208.0;230.0;0.020135593175086036;-0.38294117525067756;0.4588049593823396;9.261213175215744;7.652147253179934;10.915265006820212;16.67286239163849;16.334272300469483;17.04678899082569
TREMBLE;484.01;464.0;502.0;-0.1378621734859234;-0.3616534908186682;0.09806899822148223;6.2324438187295685;5.581144420685909;7.003229249731095;18.40935342750688;18.1460606060606;18.612757201646104
